"RunFile";"WhdloadSlaveFlags";"WhdloadReadmeAppliesTo";"WhdloadSlaveName";"WhdloadSlaveCopy";"WhdloadSlaveExpMem";"ArchiveFile";"EntryName";"RunDir";"WhdloadSlaveExecInstall";"RunType";"WhdloadSlaveBaseMemSize";"EntrySize";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation";"AssignName";"SetName"
"1001StolenIdeas\1001StolenIdeas.slave";"NoError, EmulTrap, ClearMem";"1001 Stolen Ideas ? 1991 Airwalk.";"1001 Stolen Ideas";"1991 Airwalk";"0";"0\1001StolenIdeas_v1.01_Airwalk.lha";"1001StolenIdeas";"1001StolenIdeas";"0";"whdload";"524288";"292237";"1001StolenIdeas";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"100MostRememberedC64Tunes\100MostRememberedC64Tunes.slave";"NoError, EmulTrap, ClearMem";"The 100 Most Remembered C64 Game-Tunes";"The 100 Most Remembered C64 Game-Tunes";"1990 Per Håkan Sundell & Ron Birk";"4096";"0\100MostRememberedGamesOnThe64_v1.01_PerhåkanSundell&RonBirk.lha";"100MostRememberedC64Tunes";"100MostRememberedC64Tunes";"0";"whdload";"524288";"856645";"100MostRememberedC64Tunes";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"24HourEFix\24HourEFix.Slave";"NoError, EmulTrap, ClearMem";"24 Hour E Fix ? 1992 Quartz.";"24 Hour E Fix";"1992 Quartz";"0";"0\24HourEFix_v1.0_Quartz.lha";"24HourEFix";"24HourEFix";"0";"whdload";"524288";"792619";"24HourE";"OCS/ECS";"";"";"";"Fix";"";"A-Demos";"Demos"
"2D\2D.Slave";"NoError, EmulTrap, ClearMem";"2D ? 1993 Remedy.";"2D";"1993 Remedy";"0";"0\2D_v1.0_Remedy.lha";"2D";"2D";"0";"whdload";"524288";"433416";"2D";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"2Unlimited\2Unlimited.Slave";"NoError";"2 Unlimited ? 1993 Scoopex - 2 disks";"2 Unlimited";"1993 Scoopex";"0";"0\2Unlimited_v1.0_Scoopex.lha";"2Unlimited";"2Unlimited";"0";"whdload";"528384";"1815666";"2Unlimited";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"3DDemo\3DDemo.Slave";"NoError, EmulTrap";"3D Demo ? 1991 Anarchy - 2 disks";"3D Demo";"1991 Anarchy";"0";"0\3DDemo_v1.0_Anarchy.lha";"3DDemo";"3DDemo";"0";"whdload";"524288";"1820813";"3D";"OCS/ECS";"";"";"Demo";"";"";"A-Demos";"Demos"
"3DBalls\3DBalls.Slave";"NoError";"3D Balls ? 1989 Avenger";"3D Balls";"1989 Avenger";"4096";"0\3DBalls_v1.0_Avenger.lha";"3DBalls";"3DBalls";"0";"whdload";"524288";"100693";"3DBalls";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"3DNetAnalyzer\3DNetAnalyzer.Slave";"NoError, EmulTrap, ClearMem";"3d Net Analyzer ? 1989 Doctor Mabuse Orgasm Crackings.";"3D-Net Analyzer";"1989 Doctor Mabuse Orgasm Crackings";"0";"0\3DNetAnalyzer_v1.0_DoctorMabuseOrgasmCrackings.lha";"3DNetAnalyzer";"3DNetAnalyzer";"0";"whdload";"524288";"842261";"3DNetAnalyzer";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"5Yards\5Yards.Slave";"NoError, EmulTrap, ClearMem";"5 Yards 1991 Vision.";"5 Yards";"1991 Vision";"0";"0\5Yards_v1.0_Vision.lha";"5Yards";"5Yards";"0";"whdload";"524288";"92702";"5Yards";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"AbsenceOfLight\AbsenceOfLight.Slave";"NoError, EmulTrap, ClearMem";"Absence of Light ? 1991 Animators.";"Absence of Light";"1991 Animators";"0";"A\AbsenceOfLight_v1.0_Animators.lha";"AbsenceOfLight";"AbsenceOfLight";"0";"whdload";"524288";"456895";"AbsenceOfLight";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"AbsoluteSwedish\AbsoluteSwedish.slave";"NoError, EmulTrap, ClearMem";"Absolute Swedish ? 1993 Phew! Productions.";"Absolute Swedish";"1993 Phew! Productions";"0";"A\AbsoluteSwedish_v1.01_PhewProductions.lha";"AbsoluteSwedish";"AbsoluteSwedish";"0";"whdload";"524288";"925128";"AbsoluteSwedish";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"AcidInTheHouse\AcidInTheHouse.Slave";"NoError, ClearMem";"Acid in the House ? 1989 North Star & The Silents.";"Acid in the House";"1989 North Star & The Silents";"0";"A\AcidInTheHouse_v1.0_NorthStar&Silents.lha";"AcidInTheHouse";"AcidInTheHouse";"0";"whdload";"524288";"921836";"AcidInTheHouse";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Acme1991Slideshow\Acme1991Slideshow.Slave";"NoError, EmulTrap, ClearMem";"Acme 1991 Slideshow ? 1991 Acme.";"Acme 1991 Slideshow";"1991 Acme";"0";"A\Acme1991Slideshow_v1.0_Acme.lha";"Acme1991Slideshow";"Acme1991Slideshow";"0";"whdload";"524288";"922192";"Acme1991Slideshow";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"AcousticSilence\AcousticSilence.Slave";"NoError, ClearMem";"Acoustic Silence ? 1993 Quadriga.";"Acoustic Silence";"1993 Quadriga";"0";"A\AcousticSilence_v1.0_Quadriga.lha";"AcousticSilence";"AcousticSilence";"0";"whdload";"524288";"925199";"AcousticSilence";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"AFewTunes\AFewTunes.Slave";"NoError, EmulTrap, ClearMem";"A few Tunes by Dr. Awesome & Fleshbrain ? 1990 Crusaders.";"A few Tunes by Dr. Awesome & Fleshbrain";"1990 Crusaders";"0";"A\AFewTunes_v1.0_Crusaders.lha";"AFewTunes";"AFewTunes";"0";"whdload";"524288";"920410";"AFewTunes";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"AlfredTheMusicDisk\AlfredTheMusicDisk.slave";"NoError, EmulTrap, ClearMem";"Alfred - The Music Disk ? 1991 Relay.";"Alfred";"1991 Relay";"0";"A\AlfredTheMusicDisk_v1.01_Relay.lha";"AlfredTheMusicDisk";"AlfredTheMusicDisk";"0";"whdload";"524288";"925593";"AlfredTheMusicDisk";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Aloha\Aloha.Slave";"NoError, EmulTrap, ClearMem";"Aloha ? 1989 Rebels.";"Aloha";"1989 Rebels";"0";"A\Aloha_v1.0_Rebels.lha";"Aloha";"Aloha";"0";"whdload";"524288";"90505";"Aloha";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Alpha&Omega\Alpha&Omega.Slave";"Disk, NoError";"Alpha and Omega ? 1991 Pure Metal Coders.";"Alpha and Omega";"1991 Pure Metal Coders";"0";"A\Alpha&Omega_v1.0_PureMetalCoders.lha";"Alpha&Omega";"Alpha&Omega";"0";"whdload";"524288";"908538";"Alpha&Omega";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"AmazingTunes\AmazingTunes.Slave";"NoError, EmulTrap, ClearMem";"Amazing Tunes ? 1988 Share and Enjoy.";"Amazing Tunes";"1988 Share and Enjoy";"0";"A\AmazingTunes_v1.01_ShareAndEnjoy.lha";"AmazingTunes";"AmazingTunes";"0";"whdload";"524288";"741947";"AmazingTunes";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Amplifier1\Amplifier1.Slave";"NoError, EmulTrap, ClearMem";"Amplifier I ? 1991 Dimension 4.";"Amplifier I";"1991 Dimension 4";"0";"A\Amplifier1_v1.0_Dimension4.lha";"Amplifier1";"Amplifier1";"0";"whdload";"524288";"691999";"Amplifier1";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Amplifier2\Amplifier2.slave";"NoError, EmulTrap, ClearMem";"Amplifier II ? 1991 Dimension 4.";"Amplifier II";"1991 Dimension 4";"0";"A\Amplifier2_v1.01_Dimension4.lha";"Amplifier2";"Amplifier2";"0";"whdload";"524288";"1444096";"Amplifier2";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Analogia\Analogia.Slave";"NoError, ClearMem";"Analogia ? 1991 Analog";"Analogia";"1991 Analog";"4096";"A\Analogia_v1.1_Analog.lha";"Analogia";"Analogia";"0";"whdload";"524288";"929897";"Analogia";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"AnarchyAnnouncetro\AnarchyAnnouncetro.Slave";"NoError";"Anarchy - Announcetro ? 1991 The Silents & Anarchy";"Anarchy - Announcetro";"1991 The Silents & Anarchy";"4096";"A\AnarchyAnnouncetro_v1.0_Silents&Anarchy.lha";"AnarchyAnnouncetro";"AnarchyAnnouncetro";"0";"whdload";"364544";"195247";"AnarchyAnnouncetro";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"AnarchyParty1991Slideshow\AnarchyPartySlide.Slave";"NoError, EmulTrap, ClearMem";"Anarchy Party 1991 Slideshow ? 1991 Razor 1911.";"Anarchy Party 1991 Slideshow";"1991 Razor 1911";"0";"A\AnarchyParty1991Slideshow_v1.0_Razor1911.lha";"AnarchyParty1991Slideshow";"AnarchyParty1991Slideshow";"0";"whdload";"524288";"924973";"AnarchyParty1991Slideshow";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"AnarchyPartySlideshow\AnarchyPartySlideshow.Slave";"NoError, EmulTrap, ClearMem";"Anarchy Party Slideshow ? 1992 Quartz.";"Anarchy Party Slideshow";"1992 Quartz";"0";"A\AnarchyPartySlideshow_v1.0_Quartz.lha";"AnarchyPartySlideshow";"AnarchyPartySlideshow";"0";"whdload";"524288";"361872";"AnarchyPartySlideshow";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Animotion\Animotion.slave";"NoError, EmulTrap, ClearMem";"Animotion ? 1990 Phenomena.";"Animotion";"1990 Phenomena";"0";"A\Animotion_v1.01_Phenomena.lha";"Animotion";"Animotion";"0";"whdload";"524288";"219165";"Animotion";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Apocalypse\Apocalypse.Slave";"NoError, EmulTrap, ClearMem";"Apocalypse 1992 Gods.";"Apocalypse";"1992 Gods";"0";"A\Apocalypse_v1.0_Gods.lha";"Apocalypse";"Apocalypse";"0";"whdload";"524288";"394645";"Apocalypse";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Art&Go\Art&Go.Slave";"NoError, ClearMem";"Art and Go ? 1993 Impulse.";"Art and Go";"1993 Impulse";"0";"A\Art&Go_v1.0_Impulse.lha";"Art&Go";"Art&Go";"0";"whdload";"524288";"917773";"Art&Go";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"ArtOfNoise3\ArtOfNoise3.Slave";"NoError, EmulTrap, ClearMem";"Art of Noise 3 ? 1991 Northtech.";"Art of Noise 3";"1991 Northtech";"0";"A\ArtOfNoise3_v1.0_Northtech.lha";"ArtOfNoise3";"ArtOfNoise3";"0";"whdload";"524288";"683031";"ArtOfNoise3";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"ArtOfNoise4\ArtOfNoise4.Slave";"NoError, EmulTrap, ClearMem";"Art of Noise 4 ? 1991 Northtech.";"Art of Noise 4";"1991 Northtech";"0";"A\ArtOfNoise4_v1.0_Northtech.lha";"ArtOfNoise4";"ArtOfNoise4";"0";"whdload";"524288";"751379";"ArtOfNoise4";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Assemblo\Assemblo.Slave";"NoError, EmulTrap, ClearMem";"Assemblo ? 1992 World Industries.";"Assembblo";"1992 World Industries";"0";"A\Assemblo_v1.0_WorldIndustries.lha";"Assemblo";"Assemblo";"0";"whdload";"524288";"364154";"Assemblo";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Assembly92Slideshow\Assembly92Slideshow.Slave";"NoError, EmulTrap, ClearMem";"Assembly '92 Slideshow ? 1992 World Industries.";"Assembly ";"1992 World Industries";"0";"A\Assembly92Slideshow_v1.0_WorldIndustries.lha";"Assembly92Slideshow";"Assembly92Slideshow";"0";"whdload";"524288";"919999";"Assembly92Slideshow";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Astrogate\Astrogate.Slave";"NoError, EmulTrap, ClearMem";"Astrogate ? 1990 Byterapers.";"Astrogate";"1990 Byterapers";"0";"A\Astrogate_v1.0_Byterapers.lha";"Astrogate";"Astrogate";"0";"whdload";"524288";"96978";"Astrogate";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Atmosphere\Atmosphere.slave";"NoError, EmulTrap, NoKbd, ClearMem";"Atmosphere ? 1993 Stone Arts.";"Atmosphere";"1993 Stone Arts";"0";"A\Atmosphere_v1.01_StoneArts.lha";"Atmosphere";"Atmosphere";"0";"whdload";"524288";"925246";"Atmosphere";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"AtmosphericalMelodies\AtmosphericalMelodies.Slave";"NoError, ClearMem";"Atmospherical Melodies ? 1997 Carnage.";"Atmospherical Melodies";"1997 Carnage";"0";"A\AtmosphericalMelodies_v1.0_Carnage.lha";"AtmosphericalMelodies";"AtmosphericalMelodies";"0";"whdload";"524288";"919602";"AtmosphericalMelodies";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"AudienceIsListening\AudienceIsListening.Slave";"NoError, EmulTrap, ClearMem";"The Audience is Listening ? 1991 Taipan";"The Audience is Listening";"1991 Taipan";"0";"A\AudienceIsListening_v1.0_Taipan.lha";"AudienceIsListening";"AudienceIsListening";"0";"whdload";"524288";"336712";"AudienceIsListening";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"AudioDreams\AudioDreams.Slave";"NoError, EmulTrap";"Audio Dreams ? 1993 Chaos.";"Audio Dreams";"1993 Chaos";"0";"A\AudioDreams_v1.0_Chaos.lha";"AudioDreams";"AudioDreams";"0";"whdload";"524288";"1822380";"AudioDreams";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"AudiOmega\AudiOmega.Slave";"NoError, EmulTrap, ClearMem";"AudiOmega ? 1993 Rebels.";"AudiOmega";"1993 Rebels";"0";"A\AudiOmega_v1.0_Rebels.lha";"AudiOmega";"AudiOmega";"0";"whdload";"524288";"919453";"AudiOmega";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"AudioX\AudioX.slave";"NoError, EmulTrap, ClearMem";"Audio X ? 1989 Crusaders.";"Audio X";"1989 Crusaders";"0";"A\AudioX_v1.1_Crusaders.lha";"AudioX";"AudioX";"0";"whdload";"524288";"908570";"AudioX";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"AutumnNights\AutumnNights.slave";"NoError, EmulTrap, ClearMem";"Autumn Nights ? 1992 Palace.";"Autumn Nights";"1992 Palace";"0";"A\AutumnNights_v1.01_Palace.lha";"AutumnNights";"AutumnNights";"0";"whdload";"524288";"925721";"AutumnNights";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Back2Base\Back2Base.Slave";"NoError, EmulTrap, ClearMem";"Back 2 Base ? 1989 Crusaders.";"Back 2 Base";"1989 Crusaders";"0";"B\Back2Base_v1.0_Crusaders.lha";"Back2Base";"Back2Base";"0";"whdload";"524288";"547099";"Back2Base";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Bacteria\Bacteria.slave";"NoError, EmulTrap, ClearMem";"Bacteria ? 1990 Crusaders.";"Bacteria";"1990 Crusaders";"0";"B\Bacteria_v1.1_Crusaders.lha";"Bacteria";"Bacteria";"0";"whdload";"524288";"910745";"Bacteria";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"BangingRaves\BangingRaves.Slave";"NoError, ClearMem";"Banging Raves ? 1991 Intuition.";"Banging Raves";"1991 Intuition";"0";"B\BangingRaves_v1.0_Intuition.lha";"BangingRaves";"BangingRaves";"0";"whdload";"524288";"407706";"BangingRaves";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"BangingRaves2\BangingRaves2.Slave";"NoError, ClearMem";"Banging Raves 2 ? 1991 Intuition.";"Banging Raves 2";"1991 Intuition";"0";"B\BangingRaves2_v1.0_Intuition.lha";"BangingRaves2";"BangingRaves2";"0";"whdload";"524288";"477375";"BangingRaves2";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"BardInABox\BardInABox.slave";"NoError, EmulTrap, ClearMem";"Bard In A Box ? 1991 Academy.";"Bard in a Box";"1991 Academy";"0";"B\BardInABox_v1.01_Academy.lha";"BardInABox";"BardInABox";"0";"whdload";"524288";"921289";"BardInABox";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"BassoContinuo\BassoContinuo.Slave";"NoError, EmulTrap, ClearMem";"Basso Continuo ? 1992 Fury.";"Basso Continuo";"1992 Fury";"0";"B\BassoContinuo_v1.0_Fury.lha";"BassoContinuo";"BassoContinuo";"0";"whdload";"524288";"796257";"BassoContinuo";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"BBSIntro\BBSIntro.Slave";"NoError, EmulTrap, ClearMem";"BBS Intro ? 1992 Technology.";"BBS Intro";"1992 Taurus";"0";"B\BBSIntro_v1.0_Taurus.lha";"BBSIntro";"BBSIntro";"0";"whdload";"524288";"108246";"BBS";"OCS/ECS";"";"";"";"Intro";"";"A-Demos";"Demos"
"BeachVolleyDemo\BeachVolleyDemo.Slave";"NoError, ClearMem";"Beach Volley demo ? 1990 Paradox";"Beach Volley demo";"1990 Paradox";"4096";"B\BeachVolleyDemo_v1.0_Paradox.lha";"BeachVolleyDemo";"BeachVolleyDemo";"0";"whdload";"524288";"161643";"BeachVolley";"OCS/ECS";"";"";"Demo";"";"";"A-Demos";"Demos"
"BeatBox\BeatBox.Slave";"NoError, EmulTrap, ClearMem";"Beat Box ? 1989 The Warfalcons.";"Beat Box";"1989 The Warfalcons";"0";"B\BeatBox_v1.0_Warfalcons.lha";"BeatBox";"BeatBox";"0";"whdload";"524288";"852880";"BeatBox";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Beatvise\Beatvise.Slave";"NoError, EmulTrap, ClearMem";"Beatvise ? 1989 Ivory.";"Beatvise";"1989 Ivory";"0";"B\Beatvise_v1.0_Ivory.lha";"Beatvise";"Beatvise";"0";"whdload";"524288";"921096";"Beatvise";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Beginning\Beginning.Slave";"NoError, EmulTrap, ClearMem";"The Beginning ? 1990 Byterapers.";"The Beginning";"1990 Byterapers";"0";"B\Beginning_v1.0_Byterapers.lha";"Beginning";"Beginning";"0";"whdload";"524288";"167713";"Beginning";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"BestOfGrubi\BestOfGrubi.Slave";"NoError, EmulTrap";"The Best of Grubi ? 1991 Brainstorm.";"The Best of Grubi";"1991 Brainstorm";"0";"B\BestOfGrubi_v1.0_Brainstorm.lha";"BestOfGrubi";"BestOfGrubi";"0";"whdload";"524288";"924452";"BestOfGrubi";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"BestOfPearl\BestOfPearl.Slave";"NoError, EmulTrap, ClearMem";"The Best of Pearl ? 1991 Byte Busters.";"The Best of Pearl";"1991 Byte Busters";"0";"B\BestOfPearl_v1.0_ByteBusters.lha";"BestOfPearl";"BestOfPearl";"0";"whdload";"524288";"920460";"BestOfPearl";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"BestOfRAFVol1\BestOfRAFVol1.Slave";"NoError, EmulTrap, ClearMem";"Best of RAF Vol.1 1990 Katharsis.";"Best of RAF Vol.1";"1990 Katharsis";"0";"B\BestOfRAFVol1_v1.0_Katharsis.lha";"BestOfRAFVol1";"BestOfRAFVol1";"0";"whdload";"524288";"966794";"BestOfRAFVol1";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"BeyondJustice\BeyondJustice.Slave";"NoError, EmulTrap, ClearMem";"Beyond Justice ? 1991 Dexion.";"Beyond Justice";"1991 Dexion";"0";"B\BeyondJustice_v1.0_Dexion.lha";"BeyondJustice";"BeyondJustice";"0";"whdload";"524288";"455565";"BeyondJustice";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"BigBusiness\BigBusiness.Slave";"NoError, EmulTrap, ClearMem";"Big Business ? 1991 Defjam.";"Big Business";"1991 The Silents";"0";"B\BigBusiness_v1.0_DefJam.lha";"BigBusiness";"BigBusiness";"0";"whdload";"524288";"427646";"BigBusiness";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"BlackEnergy\BlackEnergy.Slave";"NoError, EmulTrap, ClearMem";"Black Energy ? 1992 Hardline.";"Black Energy";"1992 Hardline";"0";"B\BlackEnergy_v1.0_Hardline.lha";"BlackEnergy";"BlackEnergy";"0";"whdload";"524288";"920585";"BlackEnergy";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"BlackNWhite\BlackNWhite.Slave";"Disk, NoError, EmulTrap";"Black and White ? 1991 Pentagon/Drifters - 1 disk";"Black & White";"1991 Pentagon/Drifters";"4096";"B\BlackNWhite_v1.2_Pentagon.lha";"BlackNWhite";"BlackNWhite";"0";"whdload";"524288";"915499";"BlackNWhite";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Blasting\Blasting.Slave";"NoError, EmulTrap, ClearMem";"Blasting ? 1989 Gate.";"Blasting";"1989 Gate";"0";"B\Blasting_v1.0_Gate.lha";"Blasting";"Blasting";"0";"whdload";"524288";"249242";"Blasting";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"BlueHouse2\BlueHouse2.slave";"NoError, EmulTrap, ClearMem";"Blue House 2 ? 1991 Rebels.";"Blue House 2";"1991 Rebels";"0";"B\BlueHouse2_v1.01_Rebels.lha";"BlueHouse2";"BlueHouse2";"0";"whdload";"524288";"253723";"BlueHouse2";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"BluesHouse\BluesHouse.Slave";"NoError, EmulTrap, ClearMem";"Blues House ? 1991 The Silents.";"Blues House";"1991 The Silents";"0";"B\BluesHouse_v1.0_Silents.lha";"BluesHouse";"BluesHouse";"0";"whdload";"524288";"1823511";"BluesHouse";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"BombTheBassTuneshow2\BombTheBassTuneshow2.Slave";"NoError, EmulTrap, ClearMem";"Bomb the Bass - Tuneshow 2 ? 1989 Trash & The Top Boys.";"Bomb the Bass - Tuneshow 2";"1989 Trash & The Top Boys";"0";"B\BombTheBassTuneShow2_v1.0_Trash&TheTopBoys.lha";"BombTheBassTuneshow2";"BombTheBassTuneshow2";"0";"whdload";"524288";"907936";"BombTheBassTuneshow2";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"BoulderDemo\BoulderDemo.Slave";"NoError, EmulTrap, ClearMem";"Boulder Demo ? 1988 Tristar.";"Boulder Demo";"1988 Tristar";"0";"B\BoulderDemo_v1.0_Tristar.lha";"BoulderDemo";"BoulderDemo";"0";"whdload";"524288";"338243";"Boulder";"OCS/ECS";"";"";"Demo";"";"";"A-Demos";"Demos"
"BreedCD1\BreedCD1.Slave";"NoError, EmulTrap, ClearMem";"Music Disk 1 (Breed CD1) ? 1990 Nightbreed.";"Breed CD 1 (Music Disk 1)";"1990 Nightbreed";"0";"B\BreedCD1_v1.0_Nightbreed.lha";"BreedCD1";"BreedCD1";"0";"whdload";"524288";"805258";"BreedCD1";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"BrunosMusicBox2\BrunosMusicBox2.Slave";"NoError";"Bruno's MusicBox 2 ? 1990 Gate.";"Bruno";"1990 Gate";"0";"B\BrunosMusicBox2_v1.0_Gate.lha";"BrunosMusicBox2";"BrunosMusicBox2";"0";"whdload";"524288";"918196";"BrunosMusicBox2";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"BrunosMusicBox3\BrunosMusicBox3.Slave";"NoError";"Bruno's MusicBox 3 ? 1991 Anarchy.";"Bruno";"1991 Anarchy";"0";"B\BrunosMusicBox3_v1.0_Anarchy.lha";"BrunosMusicBox3";"BrunosMusicBox3";"0";"whdload";"524288";"1817058";"BrunosMusicBox3";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"BubonicPlague\BubonicPlague.Slave";"NoError, EmulTrap, ClearMem";"Bubonic Plague ? 1989 Bloodsuckers.";"Bubonic Plague";"1989 Bloodsuckers";"0";"B\BubonicPlague_v1.0_Bloodsuckers.lha";"BubonicPlague";"BubonicPlague";"0";"whdload";"524288";"98088";"BubonicPlague";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"BurningSpear\BurningSpear.Slave";"NoError, EmulTrap, ClearMem";"Burning Spear ? 1992 The Dark Demon.";"Burning Spear";"1992 The Dark Demon";"0";"B\BurningSpear_v1.0_DarkDemon.lha";"BurningSpear";"BurningSpear";"0";"whdload";"524288";"921680";"BurningSpear";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"C64Demos\C64Demos.Slave";"NoError, EmulTrap, ClearMem";"C64 Demo ? 1989 Quadlite.";"C64 Demo";"1989 Quadlite";"0";"C\C64Demos_v1.0_Quadlite.lha";"C64Demos";"C64Demos";"0";"whdload";"524288";"836916";"C64";"OCS/ECS";"";"";"Demos";"";"";"A-Demos";"Demos"
"CallItWotYaWant\CallItWotYaWant.Slave";"NoError, EmulTrap, ClearMem";"Call It Wot Ya Want ? 1992 Magic.";"Call It Wot Ya Want";"1992 Magic";"0";"C\CallItWotYaWant_v1.0_Magic.lha";"CallItWotYaWant";"CallItWotYaWant";"0";"whdload";"524288";"541477";"CallItWotYaWant";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"CanIPlayWithMadness\CanIPlayWithMadness.Slave";"NoError";"Can I Play Whit Madness ? Defcon 1.";"Can I play with madness";"Defcon 1";"0";"C\CanIPlayWithMadness_v1.0_Defcon1.lha";"CanIPlayWithMadness";"CanIPlayWithMadness";"0";"whdload";"524288";"1134335";"CanIPlayWithMadness";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"CapricornOne\CapricornOne.Slave";"NoError, EmulTrap";"Capricorn One by Cydonia (1 disk).";"Capricorn One";"1995 Cydonia";"0";"C\CapricornOne_v1.0_Cydonia.lha";"CapricornOne";"CapricornOne";"0";"whdload";"524288";"908008";"CapricornOne";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Cebit89\Cebit89.Slave";"NoError, EmulTrap, ClearMem";"Cebit '89 ? 1989 Exact.";"Cebit ";"1989 Exact";"0";"C\Cebit89_v1.0_Exact.lha";"Cebit89";"Cebit89";"0";"whdload";"524288";"153434";"Cebit89";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Celebration\Celebration.Slave";"NoError, EmulTrap, ClearMem";"Celebration ? 1989 It.";"Celebration";"1989 It";"0";"C\Celebration_v1.0_It.lha";"Celebration";"Celebration";"0";"whdload";"524288";"499788";"Celebration";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"CerebralDelights\CerebralDelights.Slave";"NoError, EmulTrap, ClearMem";"Cerebral Delights ? 1991 Goldfire.";"Cerebral Delights";"1991 Goldfire";"0";"C\CerebralDelights_v1.0_Goldfire.lha";"CerebralDelights";"CerebralDelights";"0";"whdload";"524288";"1121644";"CerebralDelights";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
