"RunFile";"WhdloadSlaveFlags";"WhdloadReadmeAppliesTo";"WhdloadSlaveName";"WhdloadSlaveCopy";"WhdloadSlaveExpMem";"ArchiveFile";"EntryName";"RunDir";"WhdloadSlaveExecInstall";"RunType";"WhdloadSlaveBaseMemSize";"EntrySize";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation";"AssignName";"SetName"
"LeonardoHighDensity\LeonardoHighDensity.Slave";"NoError, EmulTrap, ClearMem";"Leonardo ? 1989 Starbyte/The Golden Gate Crew.";"Leonardo";"1989 Starbyte ";"0";"L\Leonardo_v1.1_HighDensity.lha";"LeonardoHighDensity";"LeonardoHighDensity";"0";"whdload";"524288";"929534";"LeonardoHighDensity";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"LethalXcess\LethalXcess.slave";"NoError, EmulTrap, NoKbd, ClearMem";"Lethal Xcess ? 1991 Eclipse";"Lethal Xcess";"1991 Eclipse";"0";"L\LethalXcess_v1.3_0814.lha";"LethalXcess";"LethalXcess";"0";"whdload";"524288";"1646506";"LethalXcess";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"LethalZone\LethalZone.slave";"NoError, EmulTrap, ClearMem";"Lethal Zone by Infernal Byte System (c) 1991 - 1 disk.";"Lethal Zone";"1991 Infernal Byte System";"0";"L\LethalZone_v1.2_2321.lha";"LethalZone";"LethalZone";"0";"whdload";"524288";"913789";"LethalZone";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"LicenceToKill\LicenceToKill.Slave";"NoError, EmulTrap";"Licence to Kill (c) 1989 Domark - 1 disk.";"Licence To Kill";"1989 Quixel/Domark";"0";"L\LicenceToKill_v1.2_0772.lha";"LicenceToKill";"LicenceToKill";"0";"whdload";"524288";"731933";"LicenceToKill";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Limes&Napoleon\Limes&Napoleon.Slave";"NoError, EmulTrap";"Limes & Napoleon ? 1989 EAS.";"Limes & Napoleon";"1989 EAS ";"0";"L\Limes&Napoleon_v1.1_2983.lha";"Limes&Napoleon";"Limes&Napoleon";"0";"whdload";"524288";"550018";"Limes&Napoleon";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"LiquidKidsImage\LiquidKidsImage.Slave";"NoError, EmulTrap";"Liquid Kids ? 1991 Ocean (unreleased).";"Liquid Kids";"1991 Ocean";"4096";"L\LiquidKids_v1.3_Image.lha";"LiquidKidsImage";"LiquidKidsImage";"0";"whdload";"524288";"952632";"LiquidKids";"OCS/ECS";"";"";"";"Image";"";"A-Games";"Games"
"LiquidKidsFiles\LiquidKidsFiles.Slave";"NoError, EmulTrap";"Liquid Kids ? 1991 Ocean (unreleased).";"Liquid Kids";"1991 Ocean";"4096";"L\LiquidKids_v1.3_Files.lha";"LiquidKidsFiles";"LiquidKidsFiles";"0";"whdload";"524288";"898660";"LiquidKids";"OCS/ECS";"";"";"";"Files";"";"A-Games";"Games"
"LittlePuffInDragonland\LittlePuffInDragonland.slave";"NoError, EmulTrap";"Little Puff in Dragonland by Code Masters/Consult Software (c) 1989 - 1 disk.";"";"";"0";"L\LittlePuffInDragonland_v1.0.lha";"LittlePuffInDragonland";"LittlePuffInDragonland";"0";"whdload";"524288";"568949";"LittlePuffInDragonland";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"LiveAndLetDie\LiveAndLetDie.Slave";"NoError, EmulTrap, ClearMem";"Live and let die ? 1988 Elite";"Live and let Die/Space Harrier";"1988 Elite";"0";"L\LiveAndLetDie_v1.1_2187.lha";"LiveAndLetDie";"LiveAndLetDie";"0";"whdload";"524288";"522344";"LiveAndLetDie";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Livingstone2\Livingstone2.Slave";"NoError, EmulTrap";"Livingstone 2 by Opera (c) 1990 - 1 disk.";"Livingstone 2";"1990 Opera Soft";"0";"L\Livingstone2_v1.0.lha";"Livingstone2";"Livingstone2";"0";"whdload";"524288";"791137";"Livingstone2";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Llamatron512KB\Llamatron512KB.Slave";"NoError, NoKbd";"Llamatron (c) 1991 Jeff Minter/Llamasoft.";"Llamatron";"1991 Jeff Minter";"0";"L\Llamatron_v1.1_512KB.lha";"Llamatron512KB";"Llamatron512KB";"0";"whdload";"524288";"263415";"Llamatron";"OCS/ECS";"";"512KB";"";"";"";"A-Games";"Games"
"Llamatron1MB\Llamatron1MB.Slave";"NoError, NoKbd";"Llamatron (c) 1991 Jeff Minter/Llamasoft.";"Llamatron";"1991 Jeff Minter";"0";"L\Llamatron_v1.1_1MB.lha";"Llamatron1MB";"Llamatron1MB";"0";"whdload";"524288";"341867";"Llamatron";"OCS/ECS";"";"1MB";"";"";"";"A-Games";"Games"
"Loopz\Loopz.Slave";"NoError";"Loopz (c) 1990 Audiogenic/Mindscape.";"Loopz";"1990 Audiogenic/Mindscape";"4096";"L\loopz_v1.1_0530.lha";"Loopz";"Loopz";"0";"whdload";"524288";"334492";"Loopz";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"LordsOfChaos&DataDisk\LordsOfChaos&DataDisk.Slave";"Disk, NoError, EmulTrap";"Lords Of Chaos ? 1991 Blade Software.";"Lords Of Chaos";"1991 Blade Software";"0";"L\LordsOfChaos&DataDisk_v1.2.lha";"LordsOfChaos&DataDisk";"LordsOfChaos&DataDisk";"0";"whdload";"524288";"2445173";"LordsOfChaos";"OCS/ECS";"";"";"";"";"DataDisk";"A-Games";"Games"
"Lorna\Lorna.slave";"NoError, EmulTrap, ClearMem";"Lorna ? 1990 Topo Soft.";"Lorna";"1990 Toposoft";"4096";"L\Lorna_v1.1.lha";"Lorna";"Lorna";"0";"whdload";"524288";"1454134";"Lorna";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"LostPatrol\LostPatrol.Slave";"NoError, EmulTrap, NoDivZero, ClearMem";"Lost Patrol ? 1990 Ocean.";"Lost Patrol";"1990 OCEAN";"0";"L\LostPatrol_v2.1_0773.lha";"LostPatrol";"LostPatrol";"0";"whdload";"524288";"1831181";"LostPatrol";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"LostPatrolNTSC\LostPatrolNTSC.Slave";"NoError, EmulTrap, NoDivZero, ClearMem";"Lost Patrol ? 1990 Ocean.";"Lost Patrol";"1990 OCEAN";"0";"L\LostPatrol_v2.1_NTSC_0498.lha";"LostPatrolNTSC";"LostPatrolNTSC";"0";"whdload";"524288";"1835704";"LostPatrol";"OCS/ECS";"";"";"";"NTSC";"";"A-Games";"Games"
"Lotus\Lotus.Slave";"NoError, EmulTrap, NoKbd, ClearMem";"Lotus Esprit Turbo Challenge ? 1990 Gremlin";"Lotus Turbo Esprit Challenge";"1990 Gremlin/Magnetic Fields ";"4096";"L\Lotus_v1.1_0774.lha";"Lotus";"Lotus";"0";"whdload";"524288";"879338";"Lotus";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Luxor\Luxor.Slave";"NoError, EmulTrap";"Luxor (c) 1988 Software Horizons Ltd/Paradox";"Luxor";"1988 Software Horizons Ltd/Paradox Software";"0";"L\Luxor_v1.0.lha";"Luxor";"Luxor";"0";"whdload";"524288";"391966";"Luxor";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"MadProfessorMariarti\MadProfessorMariarti.slave";"NoError, EmulTrap";"Mad Professor Mariarti by Krisalis (c) 1990 - 1 disk.";"Mad Professor Mariarti";"1990 Krisalis";"0";"M\MadProfessorMariarti_v1.3_0662.lha";"MadProfessorMariarti";"MadProfessorMariarti";"0";"whdload";"524288";"861675";"MadProfessorMariarti";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"MagicBoy\MagicBoy.slave";"NoError";"Magic Boy by Blue Turtle (c) 1993 - 1 disk.";"Magic Boy";"1993 Blue Turtle";"0";"M\MagicBoy_v1.1_2525.lha";"MagicBoy";"MagicBoy";"0";"whdload";"524288";"370944";"MagicBoy";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Magician\Magician.Slave";"NoError, EmulTrap";"Magician by Loriciel (c) 1990 - 1 disk.";"Magician";"1990 Loriciel";"0";"M\Magician_v1.0_2417.lha";"Magician";"Magician";"0";"whdload";"524288";"910944";"Magician";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"MagicLines\MagicLines.Slave";"NoError, EmulTrap, NoKbd";"Magic Lines (c) 1990 Thalion - 1 disk.";"Magic Lines";"1990 Thalion";"4096";"M\MagicLines_v1.0_1732.lha";"MagicLines";"MagicLines";"0";"whdload";"524288";"656493";"MagicLines";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"MagicPockets\MagicPockets.slave";"NoError, EmulTrap, ClearMem";"Magic Pockets ?? 1991 Renegade.";"Magic Pockets";"1991 The Bitmap Brothers";"0";"M\MagicPockets_v3.3_0917.lha";"MagicPockets";"MagicPockets";"0";"whdload";"524288";"958577";"MagicPockets";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"MagicPocketsNTSC\MagicPocketsNTSC.slave";"NoError, EmulTrap, ClearMem";"Magic Pockets ?? 1991 Renegade.";"Magic Pockets";"1991 The Bitmap Brothers";"0";"M\MagicPockets_v3.3_NTSC.lha";"MagicPocketsNTSC";"MagicPocketsNTSC";"0";"whdload";"524288";"992230";"MagicPockets";"OCS/ECS";"";"";"";"NTSC";"";"A-Games";"Games"
"Magnatron\Magnatron.Slave";"NoError, EmulTrap";"Magnatron ? BSP Design.";"Magnatron";"BSP Design";"0";"M\Magnatron_v1.2.lha";"Magnatron";"Magnatron";"0";"whdload";"524288";"792675";"Magnatron";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"ManchesterUnited\ManchesterUnited.Slave";"NoError, EmulTrap, ClearMem";"Manchester United ? 1990 Krisalis.";"Manchester United";"1990 Krisalis";"0";"M\ManchesterUnited_v1.0_1693.lha";"ManchesterUnited";"ManchesterUnited";"0";"whdload";"524288";"1823736";"ManchesterUnited";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"ManFromTheCouncil\ManFromTheCouncil.Slave";"NoError, EmulTrap";"Man from the Council (c) 1987 Pumpkinsoft/Tynesoft -";"Man From The Council";"1987 Pumpkinsoft/Tynesoft";"0";"M\ManFromTheCouncil_v1.0_2599.lha";"ManFromTheCouncil";"ManFromTheCouncil";"0";"whdload";"524288";"402927";"ManFromTheCouncil";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"ManicMiner\ManicMiner.slave";"EmulTrap, ClearMem";"";"Manic Miner";"1983/1991 Software Projects";"0";"M\ManicMiner_v0501.2_1116.lha";"ManicMiner";"ManicMiner";"0";"whdload";"524288";"762164";"ManicMiner";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Manix\Manix.Slave";"NoError, EmulTrap";"Manix by Millenium (c) 1990 - 1 disk.";"Manix";"1990 Millennium";"0";"M\Manix_v1.1_2533.lha";"Manix";"Manix";"0";"whdload";"524288";"912798";"Manix";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Masterblazer\Masterblazer.Slave";"NoError, EmulTrap, ClearMem";"Master Blazer ? 1990 Rainbow Arts.";"Master Blazer";"1990 Rainbow Arts";"0";"M\Masterblazer_v2.0_0699.lha";"Masterblazer";"Masterblazer";"0";"whdload";"524288";"1053182";"Masterblazer";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"MatrixMarauders\MatrixMarauders.slave";"Disk, NoError, EmulTrap";"";"";"";"";"M\MatrixMarauders_v1.1_1705.lha";"MatrixMarauders";"MatrixMarauders";"0";"whdload";"524288";"827630";"MatrixMarauders";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"MaydaySquadHeroes\MaydaySquadHeroes.Slave";"NoError, EmulTrap, ClearMem";"Mayday Squad by TyneSoft (c) 19??.";"Mayday Squad";"19?? TyneSoft";"0";"M\MaydaySquadHeroes_v1.0_2219.lha";"MaydaySquadHeroes";"MaydaySquadHeroes";"0";"whdload";"524288";"954862";"MaydaySquadHeroes";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"MeanMachine\MeanMachine.slave";"NoError, EmulTrap";"Mean Machine by Code Masters/Optimus (c) 1991 - 1 disk.";"Mean Machine";"1991 Code Masters";"0";"M\MeanMachine_v1.3.lha";"MeanMachine";"MeanMachine";"0";"whdload";"524288";"205491";"MeanMachine";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"MeanStreets\MeanStreets.slave";"NoError, ClearMem";"Mean Streets by US Gold (c) 1990 - 2 disks.";"Mean Streets";"1990 US Gold";"0";"M\MeanStreets_v1.2.lha";"MeanStreets";"MeanStreets";"0";"whdload";"524288";"1631105";"MeanStreets";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"MeanStreetsDe\MeanStreetsDe.slave";"NoError, ClearMem";"Mean Streets by US Gold (c) 1990 - 2 disks.";"Mean Streets";"1990 US Gold";"0";"M\MeanStreets_v1.2_De.lha";"MeanStreetsDe";"MeanStreetsDe";"0";"whdload";"524288";"1637402";"MeanStreets";"OCS/ECS";"De";"";"";"";"";"A-Games";"Games"
"MeanStreetsFr\MeanStreetsFr.slave";"NoError, ClearMem";"Mean Streets by US Gold (c) 1990 - 2 disks.";"Mean Streets";"1990 US Gold";"0";"M\MeanStreets_v1.2_Fr.lha";"MeanStreetsFr";"MeanStreetsFr";"0";"whdload";"524288";"1641787";"MeanStreets";"OCS/ECS";"Fr";"";"";"";"";"A-Games";"Games"
"MegaTwins\MegaTwins.slave";"NoError, EmulTrap, ClearMem";"Mega Twins ? 1991 US Gold/SEGA.";"Mega Twins";"1991 Capcom/US Gold";"0";"M\MegaTwins_v1.4.1.lha";"MegaTwins";"MegaTwins";"0";"whdload";"524288";"1650064";"MegaTwins";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Menace\Menace.Slave";"NoError, EmulTrap";"Menace by Psygnosis/DMA Design (c) 1988 - 1 disk.";"Menace";"1988 Psygnosis";"4096";"M\Menace_v1.2_0823.lha";"Menace";"Menace";"0";"whdload";"524288";"1008462";"Menace";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"MentalImage1\MentalImage1.Slave";"NoError, EmulTrap";"Mental Image Game Disk 1 (c) 1991 Mental Image - 1";"Mental Image Game Disk 1";"1991 Mental Image";"4096";"M\MentalImage1_v1.0.lha";"MentalImage1";"MentalImage1";"0";"whdload";"524288";"921050";"Mental";"OCS/ECS";"";"";"";"Image1";"";"A-Games";"Games"
"Mercenary\Mercenary.slave";"Disk, NoError";"Mercenary ? 1986 Novagen.";"Mercenary";"1986 Novagen";"0";"M\Mercenary_v1.2_0955.lha";"Mercenary";"Mercenary";"0";"whdload";"524288";"375295";"Mercenary";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Mercenary3\Mercenary3.Slave";"Disk, NoError, EmulTrap";"Mercenary 3 ? 1991 Novagen.";"Mercenary 3 - The Dion Crisis";"1991 Novagen";"0";"M\Mercenary3_v1.2_0356.lha";"Mercenary3";"Mercenary3";"0";"whdload";"524288";"534066";"Mercenary3";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Mercs\Mercs.Slave";"NoError, EmulTrap, ClearMem";"Mercs ? 1991 Tiertex/US Gold.";"Mercs";"1991 Tiertex";"0";"M\Mercs_v1.1_1668.lha";"Mercs";"Mercs";"0";"whdload";"524288";"803989";"Mercs";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"MervTheMerciless\MervTheMerciless.slave";"Disk, NoError, EmulTrap";"Merv the Merciless ? 1989 Probe Software Ltd.";"-+ Merv the Merciless +-";"1989 Probe Software Ltd";"0";"M\MervTheMerciless_v1.0.lha";"MervTheMerciless";"MervTheMerciless";"0";"whdload";"524288";"311627";"MervTheMerciless";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"MetalLaw\MetalLaw.slave";"NoError, EmulTrap";"Metal Law ? 1992 New Bits On The RAM (A.U.D.I.O.S).";"Metal Law";"1992  New Bits On The RAM (A.U.D.I.O.S)";"0";"M\MetalLaw_v2.0.lha";"MetalLaw";"MetalLaw";"0";"whdload";"524288";"638384";"MetalLaw";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"MFTanks\MFTanks.Slave";"NoError";"MF Tanks (c) 1994 Magnetic Fields - 1 disk.";"MF Tanks";"1994 Magnetic Fields";"0";"M\MFTanks_v1.0.lha";"MFTanks";"MFTanks";"0";"whdload";"524288";"115891";"MFTanks";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"MiamiChase\MiamiChase.slave";"NoError, EmulTrap, NoKbd";"Miami Chase by Code Masters/Team 17 (c) 1990 - 2 disks.";"Miami Chase";"1990 Team 7";"0";"M\MiamiChase_v1.2b_2531.lha";"MiamiChase";"MiamiChase";"0";"whdload";"524288";"1814890";"MiamiChase";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"MickeyMouseComputerGame\MickeyMouseComputerGame.Slave";"NoError, EmulTrap";"Mickey Mouse (c) 1988 Gremlin - 1 disk.";"Mickey Mouse";"1988 Gremlin";"4096";"M\MickeyMouseTheComputerGame_v1.0.lha";"MickeyMouseComputerGame";"MickeyMouseComputerGame";"0";"whdload";"524288";"422113";"MickeyMouseComputerGame";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Microbes\Microbes.Slave";"NoError";"Microbes (c) 1992 Vision. You can download the";"Microbes";"1992 Vision";"0";"M\Microbes_v1.0.lha";"Microbes";"Microbes";"0";"whdload";"524288";"305112";"Microbes";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"MicroMachines\MicroMachines.slave";"NoError, EmulTrap, NoDivZero, ClearMem";"";"MicroMachines";"1993 Codemasters";"0";"M\MicroMachines_v1.1_0357.lha";"MicroMachines";"MicroMachines";"0";"whdload";"524288";"788914";"MicroMachines";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"MicroProseSoccer\MicroProseSoccer.Slave";"NoError, EmulTrap, ClearMem";"Microprose Soccer ? 1989 Microprose.";"Microprose Soccer";"1989 Microprose";"0";"M\MicroProseSoccer_v1.2_1078.lha";"MicroProseSoccer";"MicroProseSoccer";"0";"whdload";"524288";"923770";"MicroProseSoccer";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"MidnightResistance\MidnightResistance.Slave";"NoError, EmulTrap";"Midnight Resistance ??? 1990 Ocean.";"Midnight Resistance";"1990 Ocean/Special FX";"0";"M\MidnightResistance_v1.6_1226.lha";"MidnightResistance";"MidnightResistance";"0";"whdload";"524288";"1047924";"MidnightResistance";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Midwinter\Midwinter.Slave";"NoError, EmulTrap, NoDivZero, ClearMem";"Midwinter ? 1990 Rainbird";"Midwinter";"1989 Rainbird";"0";"M\Midwinter_v2.2_0218.lha";"Midwinter";"Midwinter";"0";"whdload";"524288";"908595";"Midwinter";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"MidwinterDe\MidwinterDe.Slave";"NoError, EmulTrap, NoDivZero, ClearMem";"Midwinter ? 1990 Rainbird";"Midwinter";"1989 Rainbird";"0";"M\Midwinter_v2.2_De_0358.lha";"MidwinterDe";"MidwinterDe";"0";"whdload";"524288";"908597";"Midwinter";"OCS/ECS";"De";"";"";"";"";"A-Games";"Games"
"MidwinterFr\MidwinterFr.Slave";"NoError, EmulTrap, NoDivZero, ClearMem";"Midwinter ? 1990 Rainbird";"Midwinter";"1989 Rainbird";"0";"M\Midwinter_v2.2_Fr_2553.lha";"MidwinterFr";"MidwinterFr";"0";"whdload";"524288";"908597";"Midwinter";"OCS/ECS";"Fr";"";"";"";"";"A-Games";"Games"
"MiG29SovietFighter\MiG29SovietFighter.Slave";"NoError, EmulTrap";"Mig-29 Soviet Fighter by Code Masters/Rapier Design (c) 1990 - 1 disk.";"Mig-29 Soviet Fighter";"1990 CodeMasters";"0";"M\MiG29SovietFighter_v1.3_0535.lha";"MiG29SovietFighter";"MiG29SovietFighter";"0";"whdload";"524288";"387266";"MiG29SovietFighter";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"MightyBombJack\MightyBombjack.Slave";"NoError, EmulTrap, NoKbd";"Mighty Bombjack (c) 1990 Elite - 1 disk.";"Mighty Bombjack";"1990 Elite";"0";"M\MightyBombJack_v1.3_0536.lha";"MightyBombJack";"MightyBombJack";"0";"whdload";"524288";"739432";"MightyBombJack";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"MikeReadsComputerPopQuiz\MikeReadsComputerPopQuiz.Slave";"NoError, EmulTrap, ClearMem";"Mike Read's Computer Pop Quiz (c) 1988 Elite - 1 disk.";"Mike Read";"1988 Elite";"4096";"M\MikeReadsComputerPopQuiz_v1.0_0867.lha";"MikeReadsComputerPopQuiz";"MikeReadsComputerPopQuiz";"0";"whdload";"524288";"366834";"MikeReadsComputerPopQuiz";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"MonsterBusiness\MonsterBusiness.slave";"NoError, EmulTrap, ClearMem";"Monster Business ? 1991 Eclipse.";"Monster Business";"1991 Eclipse";"0";"M\MonsterBusiness_v1.4_3032.lha";"MonsterBusiness";"MonsterBusiness";"0";"whdload";"524288";"337744";"MonsterBusiness";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"MontyPythonsFlyCir\MontyPythonsFlyCir.Slave";"NoError, EmulTrap, NoDivZero, NoKbd, ClearMem";"Monty Python's Flying Circus ? 1990 Core Design/Virgin.";"Monty Pythons Flying Circus";"1990 Core Design/Virgin Games";"0";"M\MontyPythonsFlyingCircus_v1.3_0273.lha";"MontyPythonsFlyCir";"MontyPythonsFlyCir";"0";"whdload";"524288";"927582";"MontyPythonsFlyCir";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"MontyPythonsFlyCirNTSC\MontyPythonsFlyCirNTSC.Slave";"NoError, EmulTrap, NoDivZero, NoKbd, ClearMem";"Monty Python's Flying Circus ? 1990 Core Design/Virgin.";"Monty Pythons Flying Circus";"1990 Core Design/Virgin Games";"0";"M\MontyPythonsFlyingCircus_v1.3_NTSC_1174.lha";"MontyPythonsFlyCirNTSC";"MontyPythonsFlyCirNTSC";"0";"whdload";"524288";"927595";"MontyPythonsFlyCir";"OCS/ECS";"";"";"";"NTSC";"";"A-Games";"Games"
"Moochies\Moochies.Slave";"NoError, EmulTrap, ClearMem";"The Moochies by Breadline (c) 1991 - 2 disks.";"The Moochies";"1991 Breadline";"0";"M\Moochies_v1.1_1425.lha";"Moochies";"Moochies";"0";"whdload";"524288";"1497695";"Moochies";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"MoonShineRacers\MoonShineRacers.Slave";"NoError, EmulTrap";"Moonshine Racers (c) 1991 Millennium - 2 disks.";"Moonshine Racers";"1991 Peak Star/Millennium";"0";"M\MoonShineRacers_v1.0_1540.lha";"MoonShineRacers";"MoonShineRacers";"0";"whdload";"524288";"1841463";"MoonShineRacers";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Morph\Morph.Slave";"NoError, EmulTrap";"Morph by Millennium/Flair (c) 1993 - 2 disks or 1 CD.";"Morph (OCS)";"1993 Millennium";"0";"M\Morph_v1.0_1148.lha";"Morph";"Morph";"0";"whdload";"524288";"1814127";"Morph";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Mot\Mot.slave";"NoError, EmulTrap";"MOT ? 1989 Opera Soft.";"Mot";"1989 Opera Soft";"0";"M\Mot_v1.1.lha";"Mot";"Mot";"0";"whdload";"524288";"1198133";"Mot";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Motorhead\Motorhead.Slave";"NoError, EmulTrap";"Motorhead (c) 1992 Virgin - 1 disk.";"Motorhead";"1992 Virgin";"0";"M\Motorhead_v1.0_0539.lha";"Motorhead";"Motorhead";"0";"whdload";"524288";"950877";"Motorhead";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"MouseQuestNTSC\MouseQuestNTSC.Slave";"NoError, EmulTrap";"Mouse Quest (c) 1987 Micro Value/Tynesoft - 1 disk.";"MouseQuest";"1987 Micro Value/TDC";"4096";"M\MouseQuest_v1.0_NTSC.lha";"MouseQuestNTSC";"MouseQuestNTSC";"0";"whdload";"524288";"105533";"MouseQuest";"OCS/ECS";"";"";"";"NTSC";"";"A-Games";"Games"
"Mousetrap\Mousetrap.Slave";"NoError, EmulTrap";"Mousetrap (c) 1987 Micro Value/Tynesoft - 1 disk.";"Mousetrap";"1987 Micro Value/Tynesoft";"4096";"M\Mousetrap_v1.0_0235.lha";"Mousetrap";"Mousetrap";"0";"whdload";"524288";"270180";"Mousetrap";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"MrDoRunRunImage\MrDoRunRunImage.Slave";"NoError, EmulTrap";"Mr Do! Run Run (c) 1990 Electrocoin - 1 disk.";"Mr Do! Run Run";"1990 Electrocoin";"0";"M\MrDoRunRun_v1.0_Image_2178.lha";"MrDoRunRunImage";"MrDoRunRunImage";"0";"whdload";"524288";"301182";"MrDoRunRun";"OCS/ECS";"";"";"";"Image";"";"A-Games";"Games"
"MrDoRunRunFiles\MrDoRunRunFiles.Slave";"NoError, EmulTrap";"Mr Do! Run Run (c) 1990 Electrocoin - 1 disk.";"Mr Do! Run Run";"1990 Electrocoin";"0";"M\MrDoRunRun_v1.0_Files.lha";"MrDoRunRunFiles";"MrDoRunRunFiles";"0";"whdload";"524288";"170586";"MrDoRunRun";"OCS/ECS";"";"";"";"Files";"";"A-Games";"Games"
"MUDS\MUDS.slave";"Disk, NoError, EmulTrap";"M.U.D.S. ? 1990 Rainbow Arts.";"";"";"";"M\MUDS_v1.3.lha";"MUDS";"MUDS";"0";"whdload";"524288";"1814555";"MUDS";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Munsters\Munsters.slave";"NoError, EmulTrap";"The Munsters by Tiger Developments/Teque (c) 1988 - 1 disk.";"The Munsters";"1988 Teque";"0";"M\Munsters_v1.2b_1265.lha";"Munsters";"Munsters";"0";"whdload";"524288";"589906";"Munsters";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Murder\Murder.Slave";"NoError, EmulTrap";"Murder by US Gold (c) 1990 - 1 disk.";"Murder";"1990 US Gold";"0";"M\Murder_v1.4_0136.lha";"Murder";"Murder";"0";"whdload";"524288";"546291";"Murder";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"MysteriousWorlds\MysteriousWorlds.Slave";"Disk, NoError, EmulTrap";"Mysterious Worlds (c) 1990 Playstone Design/Amigafun.";"Mysterious Worlds";"1990 Playstone Design";"0";"M\MysteriousWorlds_v1.05_1588.lha";"MysteriousWorlds";"MysteriousWorlds";"0";"whdload";"524288";"928681";"MysteriousWorlds";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Mystical\Mystical.Slave";"NoError, EmulTrap";"Mystical ? 1990 Infogrames.";"Mystical";"1990 Infogrames";"8192";"M\Mystical_v2.0_0541.lha";"Mystical";"Mystical";"0";"whdload";"524288";"697899";"Mystical";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Narc\Narc.slave";"NoError";"Narc by Ocean (c) 1990 - 1 disk.";"";"";"";"N\Narc_v1.0_1256.lha";"Narc";"Narc";"0";"whdload";"524288";"915944";"Narc";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"NarcoPolice\NarcoPolice.Slave";"NoError, EmulTrap, NoKbd";"Narco Police by Dinamic (c) 1990 - 1 disk.";"Narco Police";"1990 Dinamic";"0";"N\NarcoPolice_v1.1.lha";"NarcoPolice";"NarcoPolice";"0";"whdload";"524288";"909818";"NarcoPolice";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
