"Year";"Url";"Id";"License";"Languages";"Disks";"Players";"Name";"Publisher";"Path";"Hardware";"Genre"
"1987";"http://www.lemonamiga.com/games/details.php?id=2800";"2800";"Commercial";"English";"2";"1 or 2";"All About America";"Unicorn Software";"a\all-about-america";"OCS";"Educational - Miscellaneous"
"1992";"http://www.lemonamiga.com/games/details.php?id=1530";"1530";"Commercial";"English";"1";"1 or 2, Simultaneous";"All American Tag-Team Wrestling";"Zeppelin Games";"a\all-american-tag-team-wrestling";"OCS,ECS";"Sports - Wrestling"
"1989";"http://www.lemonamiga.com/games/details.php?id=3700";"3700";"Commercial";"English";;"1 Only";"All dogs go to Heaven";"Merit Software";"a\all-dogs-go-to-heaven";"OCS,ECS";"Miscellaneous - (unknown)"
"1995";"http://www.lemonamiga.com/games/details.php?id=1181";"1181";"Commercial";"English";"4";"1 Only";"All New World of Lemmings";"Psygnosis";"a\all-new-world-of-lemmings-aga";"AGA";"Arcade - Miscellaneous"
"1990";"http://www.lemonamiga.com/games/details.php?id=74";"74";"Commercial";"English";"1";"1 Only";"All Points Bulletin";"Domark";"a\all-points-bulletin";"OCS";"Racing - Overhead"
"1993";"http://www.lemonamiga.com/games/details.php?id=1528";"1528";"Commercial";"English";"2";"1 or 2, Simultaneous";"Allan Border's Cricket";"Audiogenic";"a\allan-borders-cricket";"OCS,ECS";"Sports - Cricket"
"1993";"http://www.lemonamiga.com/games/details.php?id=1288";"1288";"Commercial";"English";"2";"1 or 2, Simultaneous";"Allo Allo! Cartoon Fun!";"Alternative Software";"a\allo-allo-cartoon-fun";"OCS,ECS";"Platformer - Scrolling Screen"
"1991";"http://www.lemonamiga.com/games/details.php?id=63";"63";"Commercial";"English,German,French,Italian,Spanish";"1";"1 Only";"Alpha Waves";"Infogrames";"a\alpha-waves";"OCS,ECS";"Arcade - Miscellaneous"
"1988";"http://www.lemonamiga.com/games/details.php?id=2159";"2159";"Commercial";"English";"1";"1 Only";"Alpha-1";"ECP";"a\alpha-1";"OCS";
"1989";"http://www.lemonamiga.com/games/details.php?id=64";"64";"Commercial";"English";"2";"1 or 2, Simultaneous";"Altered Beast";"Activision";"a\altered-beast";"OCS";
"1991";"http://www.lemonamiga.com/games/details.php?id=65";"65";"Commercial";"English";"6";"1 Only";"Altered Destiny";"Accolade";"a\altered-destiny";"OCS";"Adventure - Animated Graphics/Text"
"1988";"http://www.lemonamiga.com/games/details.php?id=66";"66";"Commercial";"English";"1";"1 Only";"Alternate Reality: The City";"Datasoft";"a\alternate-reality-the-city";"OCS";"Adventure - RPG 3D"
"1996";"http://www.lemonamiga.com/games/details.php?id=3715";"3715";"Public Domain/Freeware";"English";"1";"2 Only, Simultaneous";"Am Tank";"(unknown)";"a\am-tank";"OCS,ECS";"Strategy - War"
"1995";"http://www.lemonamiga.com/games/details.php?id=3702";"3702";"Public Domain/Freeware";"English";"1";"1 Only";"Amazing adventures of Harry Haddock, The";"(unknown)";"a\amazing-adventures-of-harry-haddock-the";"OCS,ECS";"Platformer - Scrolling Screen"
"1990";"http://www.lemonamiga.com/games/details.php?id=67";"67";"Commercial";"English,German,French,Italian,Spanish";"1";"1 Only";"Amazing Spider-Man, The";"ODE";"a\amazing-spider-man-the";"OCS";"Platformer - Multi Screen"
"1994";"http://www.lemonamiga.com/games/details.php?id=3701";"3701";"Commercial";"English";"1";"1 Only";"Ambassador Fruit Machine 2";"(unknown)";"a\ambassador-fruit-machine-2";"OCS,ECS";"Gambling - Slot Machine"
"1991";"http://www.lemonamiga.com/games/details.php?id=3475";"3475";"Coverdisk";"German";"1";"1 to 5";"Amber";"Amiga Fun";"a\amber";"OCS,ECS";"Strategy - Miscellaneous"
"1993";"http://www.lemonamiga.com/games/details.php?id=1485";"1485";"Commercial";"English";"9";"1 Only";"Ambermoon";"Thalion";"a\ambermoon";"OCS,ECS";"Adventure - RPG 2D"
"1992";"http://www.lemonamiga.com/games/details.php?id=68";"68";"Commercial";"English,German";"3";"1 Only";"Amberstar";"Thalion";"a\amberstar";"OCS,ECS";"Adventure - RPG 2D"
"1987";"http://www.lemonamiga.com/games/details.php?id=69";"69";"Commercial";"English";"1";"1 or 2";"Amegas";"Pandora Software";"a\amegas";"OCS";"Arcade - Breakout/Pong"
"1992";"http://www.lemonamiga.com/games/details.php?id=70";"70";"Commercial";"English";"3";"1 to 16";"American Gladiators";"Gametek";"a\american-gladiators";"OCS,ECS";"Sports - Multi-Event"
"1993";"http://www.lemonamiga.com/games/details.php?id=1529";"1529";"Commercial";"English,Polish";"1";;"American Poker";"Mirage";"a\american-poker";"OCS,ECS";"Cards - Poker"
"1994";"http://www.lemonamiga.com/games/details.php?id=3231";"3231";"Commercial";"Polish";"2";"1 Only";"Ami Puzzle";"Mosquito";"a\ami-puzzle";"OCS,ECS";"Brain - Puzzle"
"1993";"http://www.lemonamiga.com/games/details.php?id=1967";"1967";"Commercial";"English";;"1 or 2, Simultaneous";"Amiga CD Football";"Commodore";"a\amiga-cd-football-cd32";"CD32";"Sports - American Football"
"1987";"http://www.lemonamiga.com/games/details.php?id=1486";"1486";"Commercial";"English";"1";"1 or 2, Simultaneous";"Amiga Karate";"Eidersoft";"a\amiga-karate";"OCS";"Sports - Fighting"
"1988";"http://www.lemonamiga.com/games/details.php?id=3405";"3405";"Commercial";"German";"1";"1 Only";"Amiga Poker";"L&W Computer";"a\amiga-poker";"OCS";"Cards - Poker"
"1988";"http://www.lemonamiga.com/games/details.php?id=1487";"1487";"Commercial";"English";"1";"1 to 4";"Amiga Soccer";"Microdeal";"a\amiga-soccer";"OCS";"Sports - Football/Soccer"
"1993";"http://www.lemonamiga.com/games/details.php?id=3606";"3606";"Public Domain/Freeware";"English";;"1 Only";"Amiganoid V2.9c";"(unknown)";"a\amiganoid-v29c";"OCS,ECS";"Arcade - Breakout/Pong"
"1991";"http://www.lemonamiga.com/games/details.php?id=1217";"1217";"Commercial";"English";"2";"1 Only";"Amnios";"Psygnosis";"a\amnios";"OCS,ECS";
"1987";"http://www.lemonamiga.com/games/details.php?id=3645";"3645";"Public Domain/Freeware";"English";"1";"1 Only";"Amoeba Invaders";"(unknown)";"a\amoeba-invaders";"OCS,ECS";
"1988";"http://www.lemonamiga.com/games/details.php?id=1822";"1822";"Commercial";"English";"1";"1 to 4";"Amy Putt Classics, The";"DigiTek Software";"a\amy-putt-classics-the";"OCS";"Sports - Golf"
"1991";"http://www.lemonamiga.com/games/details.php?id=3487";"3487";"Commercial";"English";"3";"1 Only";"Amy's Fun-2-3 Adventure!";"Devasoft";"a\amys-fun-2-3-adventure";"OCS,ECS";"Educational - Math"
"1990";"http://www.lemonamiga.com/games/details.php?id=71";"71";"Commercial";"English";"1";"1 Only";"Anarchy";"Psyclapse";"a\anarchy";"OCS";
"1988";"http://www.lemonamiga.com/games/details.php?id=1531";"1531";"Commercial";"English,French";"1";"1 Only";"Anatomic Man";"Accolade";"a\anatomic-man";"OCS";
"1993";"http://www.lemonamiga.com/games/details.php?id=1488";"1488";"Commercial";"English";"4";"1 Only";"Ancient Art of War in the Skies, The";"MicroProse Software";"a\ancient-art-of-war-in-the-skies-the";"OCS,ECS";"Strategy - War"
"1991";"http://www.lemonamiga.com/games/details.php?id=1533";"1533";"Commercial";"English";"1";"1 Only";"Ancient Games";"Energize";"a\ancient-games";"OCS,ECS";"Sports - Multi-Event"
"1990";"http://www.lemonamiga.com/games/details.php?id=2310";"2310";"Commercial";"Spanish";"1";"1 or 2, Simultaneous";"Angel Nieto Pole 500";"Opera Soft";"a\angel-nieto-pole-500";"OCS";"Racing - Motorcycle"
"1995";"http://www.lemonamiga.com/games/details.php?id=3639";"3639";"Shareware";"English";"4";"1 Only";"Angst";"DEM Software";"a\angst";"OCS,ECS";
"1986";"http://www.lemonamiga.com/games/details.php?id=2828";"2828";"Commercial";"English";"1";"1 to 4";"Animal Kingdom";"Unicorn Software";"a\animal-kingdom";"OCS";"Educational - Children"
"1988";"http://www.lemonamiga.com/games/details.php?id=1534";"1534";"Commercial";"English";"1";;"Annals of Rome";"Personal Software Services (PSS)";"a\annals-of-rome";"OCS";"Strategy - War"
"1991";"http://www.lemonamiga.com/games/details.php?id=72";"72";"Commercial";"English";"2";"1 Only";"Another World";"US Gold";"a\another-world";"OCS,ECS";"Adventure - Arcade 2D"
"1994";"http://www.lemonamiga.com/games/details.php?id=3710";"3710";"Commercial";"German";"5";"1 to 4";"Anstoss World Cup edition";"Sports";"a\anstoss-world-cup-edition-aga";"ECS,AGA";"Sports - Football/Soccer"
"1993";"http://www.lemonamiga.com/games/details.php?id=3173";"3173";"Commercial";"German";"5";"1 to 4";"Anstoss: Die Fußball-Manager-Simulation";"Sports";"a\anstoss-die-fu-ball-manager-simulation";"OCS,ECS";"Sports - Football/Soccer"
"1990";"http://www.lemonamiga.com/games/details.php?id=3488";"3488";"Commercial";"English";"1";"1 Only";"Answer Back: Junior Quiz";"Kosmos Software";"a\answer-back-junior-quiz";"OCS";"Educational - Quiz"
"1990";"http://www.lemonamiga.com/games/details.php?id=3489";"3489";"Commercial";"English";"1";"1 Only";"Answer Back: Senior Quiz";"Kosmos Software";"a\answer-back-senior-quiz";"OCS";"Educational - Quiz"
"1990";"http://www.lemonamiga.com/games/details.php?id=1535";"1535";"Commercial";"English,French";"1";"1 or 2";"Antago";"Art of Dreams";"a\antago";"OCS,ECS";"Brain - Puzzle"
"1990";"http://www.lemonamiga.com/games/details.php?id=2289";"2289";"Commercial";"English";"2";"1 Only";"Antheads: It Came from the Desert II Data Disk";"Cinemaware";"a\antheads-it-came-from-the-desert-ii-data-disk";"OCS";"Adventure - Miscellaneous"
"1989";"http://www.lemonamiga.com/games/details.php?id=3143";"3143";"Commercial";"English";"1";"1 Only";"Antispyrel";"1001 Software Developments";"a\antispyrel";"OCS";"Platformer - Multi Screen"
"1995";"http://www.lemonamiga.com/games/details.php?id=2918";"2918";"Public Domain/Freeware";"English";"1";"1 Only";"Ants: The Masses Against the Massive";"(unknown)";"a\ants-the-masses-against-the-massive";"OCS,ECS";"Brain - Miscellaneous"
"1993";"http://www.lemonamiga.com/games/details.php?id=1536";"1536";"Commercial";"English";"1";"1 Only";"Apache";"Team 17";"a\apache";"OCS,ECS";
"1992";"http://www.lemonamiga.com/games/details.php?id=73";"73";"Commercial";"English";"1";"1 Only";"Apache Flight";"Atlantis Software";"a\apache-flight";"OCS,ECS";
"2000";"http://www.lemonamiga.com/games/details.php?id=3381";"3381";"Commercial";"English,German";"6";"1 Only";"Apano Sin";"V.A.K. Entertainment";"a\apano-sin";"OCS,ECS";
"1992";"http://www.lemonamiga.com/games/details.php?id=1191";"1191";"Commercial";"English";"2";"1 or 2, Simultaneous";"Apidya";"Blue Byte";"a\apidya";"OCS,ECS";
"1994";"http://www.lemonamiga.com/games/details.php?id=75";"75";"Commercial";"English";"3";"1 Only";"Apocalypse";"Virgin Interactive";"a\apocalypse";"OCS,ECS";
"1990";"http://www.lemonamiga.com/games/details.php?id=76";"76";"Commercial";"English";"1";"1 Only";"Apprentice";"Rainbow Arts";"a\apprentice";"OCS";"Platformer - Scrolling Screen"
"1995";"http://www.lemonamiga.com/games/details.php?id=2311";"2311";"Commercial";"English";"1";"1 Only";"Approach Trainer";"Extender";"a\approach-trainer";"OCS,ECS";"Simulation - Flight"
"2001";"http://www.lemonamiga.com/games/details.php?id=2351";"2351";"Commercial";"English";;"1 Only";"Aqua";"Emerald Imaging";"a\aqua-aga";"AGA,RTG,CD-ROM";"Adventure - Point and Click"
"1989";"http://www.lemonamiga.com/games/details.php?id=2823";"2823";"Commercial";"English";"1";"1 Only";"Aquablast";"Elite";"a\aquablast";"OCS";"Arcade - Miscellaneous"
"1995";"http://www.lemonamiga.com/games/details.php?id=3646";"3646";"Commercial";"English";"3";"1 Only";"Aquakon";"F1 Licenceware";"a\aquakon-aga";"AGA";
"1989";"http://www.lemonamiga.com/games/details.php?id=1375";"1375";"Commercial";"English";"3";"1 Only";"Aquanaut";"Addictive Games";"a\aquanaut";"OCS";"Arcade - Miscellaneous"
"1989";"http://www.lemonamiga.com/games/details.php?id=1375";"1375";"Commercial";"English";"3";"1 Only";"Aquanaut";"Addictive Games";"a\aquanaut_#2";"OCS";"Arcade - Miscellaneous"
"1992";"http://www.lemonamiga.com/games/details.php?id=77";"77";"Commercial";"English";"1";"1 to 4";"Aquatic Games, The: Starring James Pond and the Aquabats";"Millennium";"a\aquatic-games-the-starring-james-pond-and-the-aquabats";"OCS,ECS";"Sports - Multi-Event"
"1992";"http://www.lemonamiga.com/games/details.php?id=78";"78";"Commercial";"English";"2";"1 Only";"Aquaventura";"Psygnosis";"a\aquaventura";"OCS,ECS";
"1993";"http://www.lemonamiga.com/games/details.php?id=79";"79";"Commercial";"English,German,French,Italian";"2";"1 Only";"Arabian Nights";"Krisalis";"a\arabian-nights";"OCS,ECS";"Platformer - Scrolling Screen"
"1993";"http://www.lemonamiga.com/games/details.php?id=600";"600";"Commercial";"English,German,French,Italian";;"1 Only";"Arabian Nights";"Buzz";"a\arabian-nights-cd32";"CD32";"Platformer - Scrolling Screen"
"1991";"http://www.lemonamiga.com/games/details.php?id=80";"80";"Commercial";"English";"2";"1 Only";"Arachnophobia";"Titus Software";"a\arachnophobia";"OCS,ECS";"Arcade - Miscellaneous"
"1987";"http://www.lemonamiga.com/games/details.php?id=81";"81";"Commercial";"English";"1";"1 Only";"Arazok's Tomb";"Aegis";"a\arazoks-tomb";"OCS";"Adventure - Graphics/Text"
"1996";"http://www.lemonamiga.com/games/details.php?id=2772";"2772";"Licenceware";"English";"1";"1 or 2";"Arcade Darts";"F1 Licenceware";"a\arcade-darts";"OCS,ECS";"Sports - Darts"
"1992";"http://www.lemonamiga.com/games/details.php?id=1537";"1537";"Commercial";"English";"1";"1 Only";"Arcade Fruit Machine";"Zeppelin Games";"a\arcade-fruit-machine";"OCS,ECS";"Gambling - Slot Machine"
"1994";"http://www.lemonamiga.com/games/details.php?id=520";"520";"Commercial";"English";;"1 to 8";"Arcade Pool";"Team 17";"a\arcade-pool-cd32";"CD32";"Sports - Snooker/Pool"
"1994";"http://www.lemonamiga.com/games/details.php?id=1538";"1538";"Commercial";"English";"1";"1 to 8";"Arcade Pool";"Team 17";"a\arcade-pool-aga";"ECS,AGA";"Sports - Snooker/Pool"
"1995";"http://www.lemonamiga.com/games/details.php?id=3177";"3177";"Coverdisk";"English";"1";"1 or 2";"Arcade Snooker";"CU Amiga";"a\arcade-snooker-aga";"AGA";"Sports - Snooker/Pool"
"1991";"http://www.lemonamiga.com/games/details.php?id=2133";"2133";"Commercial";"English";"1";"1 to 3";"Arcade Trivia Quiz";"Zeppelin Games";"a\arcade-trivia-quiz";"OCS,ECS";"Educational - Quiz"
"1992";"http://www.lemonamiga.com/games/details.php?id=82";"82";"Commercial";"English";"1";"1 or 2";"Archer Maclean's Pool";"Virgin Games";"a\archer-macleans-pool";"OCS,ECS";"Sports - Snooker/Pool"
"1989";"http://www.lemonamiga.com/games/details.php?id=83";"83";"Commercial";"English";"1";"1 Only";"Archipelagos";"Logotron";"a\archipelagos";"OCS";"Miscellaneous - (unknown)"
"1988";"http://www.lemonamiga.com/games/details.php?id=84";"84";"Commercial";"English";"1";"1 or 2, Simultaneous";"Archon II: Adept";"Electronic Arts";"a\archon-ii-adept";"OCS";"Board - Miscellaneous"
"1985";"http://www.lemonamiga.com/games/details.php?id=1539";"1539";"Commercial";"English";"1";"1 or 2, Simultaneous";"Archon: The Light and the Dark";"Electronic Arts";"a\archon-the-light-and-the-dark";"OCS";"Board - Miscellaneous"
"1986";"http://www.lemonamiga.com/games/details.php?id=1489";"1489";"Commercial";"English";"1";"1 Only";"Arcticfox";"Electronic Arts";"a\arcticfox";"OCS";"Simulation - Tank"
"1992";"http://www.lemonamiga.com/games/details.php?id=1541";"1541";"Commercial";"English";"1";"1 or 2";"Arena";"Defcom";"a\arena";"OCS,ECS";
"1986";"http://www.lemonamiga.com/games/details.php?id=1542";"1542";"Commercial";"English";"1";"1 to 4";"Arena";"Psygnosis";"a\arena_#2";"OCS";"Sports - Multi-Event"
"1992";"http://www.lemonamiga.com/games/details.php?id=1540";"1540";"Commercial";"English";"1";"1 Only";"Arena 2000";"Data Becker";"a\arena-2000";"OCS,ECS";"Brain - Puzzle"
;"http://www.lemonamiga.com/games/details.php?id=2559";"2559";"Commercial";"English";"1";"1 Only";"Argonaut";"(unknown)";"a\argonaut";"OCS,ECS";
"1995";"http://www.lemonamiga.com/games/details.php?id=3449";"3449";"Public Domain/Freeware";"English";"1";"1 Only";"Argus";"(unknown)";"a\argus";"OCS,ECS";
"1987";"http://www.lemonamiga.com/games/details.php?id=85";"85";"Commercial";"English";"1";"1 or 2";"Arkanoid";"Discovery Software";"a\arkanoid";"OCS";"Arcade - Breakout/Pong"
"1988";"http://www.lemonamiga.com/games/details.php?id=86";"86";"Commercial";"English";"1";"1 or 2";"Arkanoid: Revenge of Doh";"Imagine";"a\arkanoid-revenge-of-doh";"OCS";"Arcade - Breakout/Pong"
"1989";"http://www.lemonamiga.com/games/details.php?id=1543";"1543";"Commercial";"English";"1";"1 or 2";"Armada";"Arc Developments";"a\armada";"OCS";"Strategy - War"
"1988";"http://www.lemonamiga.com/games/details.php?id=87";"87";"Commercial";"English";"1";"1 Only";"Armageddon Man, The";"Martech";"a\armageddon-man-the";"OCS";"Strategy - War"
"1991";"http://www.lemonamiga.com/games/details.php?id=88";"88";"Commercial";"English";"2";"1 Only";"Armalyte";"Thalamus";"a\armalyte";"OCS,ECS";
"1991";"http://www.lemonamiga.com/games/details.php?id=89";"89";"Commercial";"English";"3";"1 Only";"Armour-Geddon";"Psygnosis";"a\armour-geddon";"OCS,ECS";"Strategy - War"
"1994";"http://www.lemonamiga.com/games/details.php?id=90";"90";"Commercial";"English";"3";"1 or 2";"Armour-Geddon II: Codename Hellfire";"Psygnosis";"a\armour-geddon-ii-codename-hellfire";"OCS,ECS";"Strategy - War"
"1988";"http://www.lemonamiga.com/games/details.php?id=91";"91";"Commercial";"English";"1";"1 Only";"Army Moves";"Imagine";"a\army-moves";"OCS";
"1991";"http://www.lemonamiga.com/games/details.php?id=2312";"2312";"Commercial";"English";"1";"1 to 3";"Arnhem: The 'Market Garden' Operation";"Cases Computer Simulations";"a\arnhem-the-market-garden-operation";"OCS,ECS";"Strategy - War"
"1992";"http://www.lemonamiga.com/games/details.php?id=92";"92";"Commercial";"English";"1";"1 Only";"Arnie";"Zeppelin Games";"a\arnie";"OCS,ECS";
"1993";"http://www.lemonamiga.com/games/details.php?id=1544";"1544";"Commercial";"English";"1";"1 Only";"Arnie 2";"Zeppelin Games";"a\arnie-2";"OCS,ECS";
"1990";"http://www.lemonamiga.com/games/details.php?id=2160";"2160";"Commercial";"French";"1";"1 Only";"Art de la Guerre, L'";"Brøderbund";"a\art-de-la-guerre-l";"OCS";"Strategy - War"
"1995";"http://www.lemonamiga.com/games/details.php?id=3647";"3647";"Public Domain/Freeware";"English";"6";"1 Only";"Art of breaking heads, the";"(unknown)";"a\art-of-breaking-heads-the";"OCS,ECS";
"1987";"http://www.lemonamiga.com/games/details.php?id=93";"93";"Commercial";"English";"1";"1 or 2";"Art of Chess, The";"SPA";"a\art-of-chess-the";"OCS";"Board - Chess"
"1987";"http://www.lemonamiga.com/games/details.php?id=1545";"1545";"Commercial";"English";"1";"1 or 2";"Art of GO, The";"A-Squared Distributions Inc.";"a\art-of-go-the";"OCS";"Board - Miscellaneous"
