"RunFile";"WhdloadSlaveFlags";"WhdloadReadmeAppliesTo";"WhdloadSlaveName";"WhdloadSlaveCopy";"WhdloadSlaveExpMem";"ArchiveFile";"EntryName";"RunDir";"WhdloadSlaveExecInstall";"RunType";"WhdloadSlaveBaseMemSize";"EntrySize";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation";"Query";"ScreenshotMatch";"ScreenshotScore";"ScreenshotName";"ScreenshotFile";"ScreenshotDirectoryName"
"Caesar\Caesar.Slave";"NoError, ClearMem";"Caesar ? 1992 Impressions";"Caesar";"1992 Impressions";"4096";"C\Caesar_v1.0_3085.lha";"Caesar";"Caesar";"0";"whdload";"638976";"973367";"Caesar";"OCS/ECS";"";"";"";"";"";"caesar";"Exact";"100";"Caesar";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Caesar.png";"caesar"
"CalepharImage\CalepharImage.Slave";"NoError, ClearMem";"Calephar ? 1993 Future (Unreleased).";"Calephar";"1993 Future ";"0";"C\Calephar_v1.1_Image_2661.lha";"CalepharImage";"CalepharImage";"0";"whdload";"524288";"914621";"Calephar";"OCS/ECS";"";"";"";"Image";"";"calephar";"Exact";"100";"CalepharImage";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\CalepharImage.png";"calepharimage"
"CaliforniaGames2\CaliforniaGames2.slave";"NoError";"California Games 2 ? 1992 Epyx";"California Games 2";"1992 Epyx";"4096";"C\CaliforniaGames2_v1.2_1567.lha";"CaliforniaGames2";"CaliforniaGames2";"0";"whdload";"524288";"1022831";"CaliforniaGames2";"OCS/ECS";"";"";"";"";"";"california games 2";"Exact";"100";"CaliforniaGames2";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\CaliforniaGames2.png";"californiagames2"
"CaliforniaGames\CaliforniaGames.slave";"NoError, EmulPriv, Examine";"California Games ?? 1988 Epyx/Westwood Associates";"California Games";"1988 Epyx/Westwood Associates";"524288";"C\CaliforniaGames_v1.1_1445.lha";"CaliforniaGames";"CaliforniaGames";"0";"whdload";"524288";"949528";"CaliforniaGames";"OCS/ECS";"";"";"";"";"";"california games";"Exact";"100";"CaliforniaGames";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\CaliforniaGames.png";"californiagames"
"Campaign&DataDisk\Campaign&DataDisk.slave";"NoError, EmulTrap, EmulPriv, Examine";"Campaign by Empire (c) 1993 - 2 disks.";"Campaign";"1993 Empire";"786432";"C\Campaign&DataDisk_v1.1.lha";"Campaign&DataDisk";"Campaign&DataDisk";"0";"whdload";"524288";"2206726";"Campaign";"OCS/ECS";"";"";"";"";"DataDisk";"campaign";"Exact";"100";"Campaign&DataDisk";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Campaign&DataDisk.png";"campaign-datadisk"
"Campaign2\Campaign2.slave";"NoError, EmulTrap, EmulPriv, Examine";"Campaign 2 by Empire (c) 1994 - 2 disks.";"Campaign 2";"1994 Empire";"786432";"C\Campaign2_v1.2.lha";"Campaign2";"Campaign2";"0";"whdload";"524288";"1748519";"Campaign2";"OCS/ECS";"";"";"";"";"";"campaign 2";"Exact";"100";"Campaign2";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Campaign2.png";"campaign2"
"Campaign\Campaign.slave";"NoError, EmulTrap, EmulPriv, Examine";"Campaign by Empire (c) 1993 - 2 disks.";"Campaign";"1993 Empire";"786432";"C\Campaign_v1.1.lha";"Campaign";"Campaign";"0";"whdload";"524288";"1445369";"Campaign";"OCS/ECS";"";"";"";"";"";"campaign";"Exact";"100";"Campaign";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Campaign.png";"campaign"
"CandyPuzzleCD32\CandyPuzzleCD32.slave";"NoError, Req68020, ReqAGA, EmulPriv, Examine";"Candy Puzzle ?? 1995 C.D. Express";"Candy Puzzle CD³²";"1995 C.D. Express";"524288";"C\CandyPuzzle_v1.0_CD32.lha";"CandyPuzzleCD32";"CandyPuzzleCD32";"0";"whdload";"2027520";"3032513";"CandyPuzzle";"CD32";"";"";"";"";"";"candy puzzle";"Exact";"100";"CandyPuzzleCD32";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\CandyPuzzleCD32.png";"candypuzzlecd32"
"CannonFodder2AlienLevels\CannonFodder2AlienLevels.Slave";"NoError";"Cannon Fodder 2 - Alien Levels ? 1994 Sensible";"Cannon Fodder 2 - Alien Level";"1994 Sensible Software";"520192";"C\CannonFodder2AlienLevels_v1.0.lha";"CannonFodder2AlienLevels";"CannonFodder2AlienLevels";"0";"whdload";"524288";"257123";"CannonFodder2AlienLevels";"OCS/ECS";"";"";"";"";"";"cannon fodder 2 alien levels level";"Exact";"100";"CannonFodder2AlienLevels";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\CannonFodder2AlienLevels.png";"cannonfodder2alienlevels"
"CannonFodder2\CannonFodder2.Slave";"NoError";"Cannonfodder 2 ? 1994 Sensible Software.";"Cannonfodder 2";"1994 Sensible Software";"4096";"C\CannonFodder2_v1.12_0104.lha";"CannonFodder2";"CannonFodder2";"0";"whdload";"1048576";"1485484";"CannonFodder2";"OCS/ECS";"";"";"";"";"";"cannon fodder 2 cannonfodder";"Exact";"100";"CannonFodder2";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\CannonFodder2.png";"cannonfodder2"
"CannonFodder2De\CannonFodder2De.Slave";"NoError";"Cannonfodder 2 ? 1994 Sensible Software.";"Cannonfodder 2";"1994 Sensible Software";"4096";"C\CannonFodder2_v1.12_De_0241.lha";"CannonFodder2De";"CannonFodder2De";"0";"whdload";"1048576";"1462186";"CannonFodder2";"OCS/ECS";"De";"";"";"";"";"cannon fodder 2 cannonfodder";"Exact";"100";"CannonFodder2De";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\CannonFodder2De.png";"cannonfodder2de"
"CannonFodder2Fr\CannonFodder2Fr.Slave";"NoError";"Cannonfodder 2 ? 1994 Sensible Software.";"Cannonfodder 2";"1994 Sensible Software";"4096";"C\CannonFodder2_v1.12_Fr_2578.lha";"CannonFodder2Fr";"CannonFodder2Fr";"0";"whdload";"1048576";"1461364";"CannonFodder2";"OCS/ECS";"Fr";"";"";"";"";"cannon fodder 2 cannonfodder";"Exact";"100";"CannonFodder2Fr";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\CannonFodder2Fr.png";"cannonfodder2fr"
