"WhdloadSlaveFlags";"WhdloadSize";"WhdloadSlaveFilePath";"ReadmeAppliesTo";"WhdloadSlaveExecInstall";"WhdloadName";"WhdloadSlaveName";"WhdloadSlaveCopy";"WhdloadSlaveBaseMemSize";"WhdloadPath";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation";"Query"
"Disk, NoError";"910308";"G\GlobalTrash\GlobalTrash.Slave";"Global Trash ? 1991 Silents DK.";"0";"GlobalTrash";"Global Trash";"1991 Silents DK";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"GlobalTrash";"OCS/ECS";"";"";"";"";"";"global trash silents dk"
"NoError, EmulPriv";"99524";"G\GloomPartyInvitation\GloomPartyInvitation.slave";"Gloom Party Invitation ? 1991 Gloom.";"0";"GloomPartyInvitation";"Gloom Party Invitation";"1991 Gloom";"516096";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"GloomPartyInvitation";"OCS/ECS";"";"";"";"";"";"gloom party invitation"
"NoError, EmulTrap, ClearMem";"924768";"G\GrapevineMegamix\GrapevineMegamix.Slave";"Grapevine Megamix ? 1991 LSD.";"0";"GrapevineMegamix";"Grapevine Megamix";"1991 LSD";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"GrapevineMegamix";"OCS/ECS";"";"";"";"";"";"grapevine megamix lsd"
"NoError, EmulTrap, ClearMem";"627378";"G\GreatBytesInFire\GreatBytesInFire.Slave";"Great Bytes in Fire 1992 Cyberiad.";"0";"GreatBytesInFire";"Great Bytes in Fire";"1992 Cyberiad";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"GreatBytesInFire";"OCS/ECS";"";"";"";"";"";"great bytes in fire cyberiad"
"NoError, EmulTrap, ClearMem";"813215";"G\GreatestHits\GreatestHits.Slave";"Greatest Hits ? 1990 Cult.";"0";"GreatestHits";"Greatest Hits";"1990 Cult";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"GreatestHits";"OCS/ECS";"";"";"";"";"";"greatest hits cult"
"NoError, EmulTrap, ClearMem";"916632";"G\Groovy\Groovy.Slave";"Groovy ? 1993 Lemon.";"0";"Groovy";"Groovy";"1993 Lemon.";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Groovy";"OCS/ECS";"";"";"";"";"";"groovy lemon"
"NoError, EmulTrap, ClearMem";"1003268";"G\GroovyJives3\GroovyJives3.Slave";"Groovy Jives 3 ? 1991 Relay.";"0";"GroovyJives3";"Groovy Jives 3";"1991 Relay";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"GroovyJives3";"OCS/ECS";"";"";"";"";"";"groovy jives 3 relay"
"Disk, NoError, EmulTrap";"910888";"G\GuardianDragon\GuardianDragon.slave";"Guardian Dragon ? 1991 Kefrens.";"0";"GuardianDragon";"";"";"1048576";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"GuardianDragon";"OCS/ECS";"";"";"";"";"";"guardian dragon"
"Disk, NoError, EmulTrap, NoDivZero";"1815052";"G\GuardianDragon2\GuardianDragon2.slave";"Guardian Dragon 2 ? 1992 Kefrens.";"0";"GuardianDragon2";"";"";"1048576";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"GuardianDragon2";"OCS/ECS";"";"";"";"";"";"guardian dragon 2"
"NoError, EmulTrap, ClearMem";"1175088";"H\HailTheEngineer\HailTheEngineer.Slave";"Hail the Engineer ? 1991 Jetset.";"0";"HailTheEngineer";"Hail the Engineer";"1991 Jetset";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"HailTheEngineer";"OCS/ECS";"";"";"";"";"";"hail the engineer jetset"
"NoError, EmulTrap, ClearMem";"752181";"H\Hallu&DreamsPrvKatharsis\Hallu&DreamsPrvKatharsis.Slave";"Hallucinations and Dreams Preview 1992 Katharsis.";"0";"Hallu&DreamsPrvKatharsis";"Hallucinations and Dreams Preview";"1992 Katharsis";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Hallu&DreamsPrvKatharsis";"OCS/ECS";"";"";"";"";"";"hallu dreams prv katharsis hallucinations and preview"
"Disk, NoError, EmulTrap";"1807333";"H\Hallucinations&Dreams\Hallucinations&Dreams.Slave";"Hallucinations and dreams ? 1992 Union.";"0";"Hallucinations&Dreams";"Hallucinations & Dreams";"1992 Union";"1048576";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Hallucinations&Dreams";"OCS/ECS";"";"";"";"";"";"hallucinations dreams union"
"NoError, EmulTrap, ClearMem";"329014";"H\Hammer\Hammer.Slave";"Hammer ? 1990 Amaze.";"0";"Hammer";"Hammer";"1990 Amaze";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Hammer";"OCS/ECS";"";"";"";"";"";"hammer amaze"
"NoError, ClearMem";"535959";"H\Hardcore\Hardcore.slave";"Hardcore ? 1992 Anarchy";"0";"Hardcore";"Hardcore";"1992 Anarchy";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Hardcore";"OCS/ECS";"";"";"";"";"";"hardcore anarchy"
"Disk, NoError, EmulTrap";"1808211";"H\Hardwired\Hardwired.Slave";"Hardwired (C) 1991 Crionics & Silents.";"0";"Hardwired";"Hardwired";"1991 Crionics/Silents";"1048576";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Hardwired";"OCS/ECS";"";"";"";"";"";"hardwired crionics silents"
"NoError, EmulTrap, ClearMem";"1823377";"H\HexadecimalPerfection\HexadecimalPerfection.Slave";"Hexadecimal Perfection ? 1992 Action Direct.";"0";"HexadecimalPerfection";"Hexadecimal Perfection";"1992 Action Direct";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"HexadecimalPerfection";"OCS/ECS";"";"";"";"";"";"hexadecimal perfection action direct"
"NoError, EmulTrap, ClearMem";"485200";"H\Highway1930\Highway1930.Slave";"Highway 1930 ? 1990 Fraxion.";"0";"Highway1930";"Highway 1930";"1990 Fraxion";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Highway1930";"OCS/ECS";"";"";"";"";"";"highway 1930 fraxion"
"Disk, NoError, EmulTrap";"1818218";"H\HisMastersNoise\HisMastersNoise.slave";"His Master's Noise ? 1991 Mahoney & Kaktus.";"0";"HisMastersNoise";"";"";"1048576";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"HisMastersNoise";"OCS/ECS";"";"";"";"";"";"his masters noise"
"NoError, EmulTrap, ClearMem";"920217";"H\HitCollection1\HitCollection1.Slave";"Hit Collection 1 ? 1989 Commando.";"0";"HitCollection1";"Hit Collection 1";"1989 Commando";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"HitCollection1";"OCS/ECS";"";"";"";"";"";"hit collection 1 commando"
"NoError, EmulTrap, ClearMem";"1822970";"H\HitFido\HitFido.Slave";"Megademo (a.k.a. Hit Fido) ? 1991 KGB.";"0";"HitFido";"Megademo";"1991 KGB";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"HitFido";"OCS/ECS";"";"";"";"";"";"hit fido megademo kgb"
"NoError, EmulTrap, ClearMem";"1726508";"H\HitTheRoad\HitTheRoad.Slave";"Hit the Road ? 1989 Flash Production.";"0";"HitTheRoad";"Hit the Road";"1989 Flash Production";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"HitTheRoad";"OCS/ECS";"";"";"";"";"";"hit the road flash production"
"NoError, EmulTrap, ClearMem";"681600";"H\HollywoodPokerSlide\HollywoodPokerSlide.Slave";"Hollywood Poker Slideshow ? 1987 The Light Circle.";"0";"HollywoodPokerSlide";"Hollywood Poker Slideshow";"1987 The Light Circle";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"HollywoodPokerSlide";"OCS/ECS";"";"";"";"";"";"hollywood poker slide slideshow the light circle"
"NoError";"1822334";"H\HoneyComb\HoneyComb.Slave";"The Honey Comb ? 1995 TRSI - 2 disks";"0";"HoneyComb";"The Honey Comb";"1995 TRSI";"1048576";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"HoneyComb";"OCS/ECS";"";"";"";"";"";"honeycomb tristar red sector inc"
"NoError, EmulPriv, Examine";"842873";"H\HotMusic1\HotMusic1.Slave";"HotMusic 1 ? 1991 Ram Jam.";"0";"HotMusic1";"Hot Music #1";"1991 Ram Jam";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"HotMusic1";"OCS/ECS";"";"";"";"";"";"hot music 1 ram jam"
"NoError, EmulPriv, Examine";"849742";"H\HotMusic3\HotMusic3.Slave";"HotMusic 3 ? 1991 Ram Jam.";"0";"HotMusic3";"Hot Music #3";"Ram Jam 1991";"589824";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"HotMusic3";"OCS/ECS";"";"";"";"";"";"hot music 3 ram jam"
"NoError, EmulTrap, ClearMem";"915116";"H\HotMusic4\HotMusic4.Slave";"Hot Music 4 ? 1991 Ram Jam.";"0";"HotMusic4";"Hot Music 4";"1991 Ram Jam";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"HotMusic4";"OCS/ECS";"";"";"";"";"";"hot music 4 ram jam"
"NoError, ClearMem";"951382";"H\HouseMusic\HouseMusic.Slave";"House Music Disk ? 1990 Vision.";"0";"HouseMusic";"House Music Disk";"1990 Vision";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"HouseMusic";"OCS/ECS";"";"";"";"";"";"house music disk vision"
"Disk, NoError, EmulTrap";"920043";"H\How2SkinACat\How2SkinACat.slave";"How To Skin A Cat ? 199? Melon Dezign.";"0";"How2SkinACat";"";"";"1048576";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"How2SkinACat";"OCS/ECS";"";"";"";"";"";"how to skin a cat melon dezign"
"NoError, EmulTrap, ClearMem";"1242853";"H\HumanTarget\HumanTarget.slave";"Human Target 1992 Melon Dezign.";"0";"HumanTarget";"Human Target";"1992 Melon Dezign";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"HumanTarget";"OCS/ECS";"";"";"";"";"";"human target melon dezign"
"Disk, NoError, EmulTrap";"367293";"H\HuntFor7thOctober\HuntFor7thOctober.Slave";"Hunt for 7th October, ?1990 Cryptoburners";"0";"HuntFor7thOctober";"- Hunt for 7th October -";"1990 C R Y P T O B U R N E R S";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"HuntFor7thOctober";"OCS/ECS";"";"";"";"";"";"hunt for 7 th october"
"NoError, EmulTrap, ClearMem";"920426";"H\Hymn633\Hymn633.Slave";"Hymn 633 ? 1993 Damage.";"0";"Hymn633";"Hymn 633";"1993 Damage";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Hymn633";"OCS/ECS";"";"";"";"";"";"hymn 633 damage"
"NoError, EmulTrap, ClearMem";"921725";"H\HymnsFromTheBible3\HymnsFromTheBible3.Slave";"Hymns from the Bible III ? 1989 Arcane.";"0";"HymnsFromTheBible3";"Hymns from the Bible III";"1989 Arcane";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"HymnsFromTheBible3";"OCS/ECS";"";"";"";"";"";"hymns from the bible 3 arcane"
"Disk, NoError";"907667";"I\Ice\Ice.slave";"Ice ? 1991 Silents (1 disk)";"0";"Ice";"Ice";"1991 Silents";"528384";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Ice";"OCS/ECS";"";"";"";"";"";"ice silents"
"NoError, ClearMem";"918270";"I\IlexAGA\IlexAGA.Slave";"Ilex ? 1994 Mystic - 1 disk";"0";"IlexAGA";"Ilex";"1994 Mystic";"2097152";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Ilex";"AGA";"";"";"";"";"";"ilex aga mystic"
"NoError, ClearMem";"917657";"I\Ilex\Ilex.Slave";"Ilex ? 1994 Mystic - 1 disk";"0";"Ilex";"Ilex";"1994 Mystic";"2097152";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Ilex";"OCS/ECS";"";"";"";"";"";"ilex mystic"
"NoError";"1818005";"I\Impulse2\Impulse2.Slave";"Impulse 2 ? 1993 Tilt - 2 disks";"0";"Impulse2";"Impulse 2";"1993 Tilt";"1048576";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Impulse2";"OCS/ECS";"";"";"";"";"";"impulse 2 tilt"
"NoError, EmulTrap, ClearMem";"2722368";"I\InfiniteDreamsLunatics\InfiniteDreamsLunatics.Slave";"Infinite Dreams ? 1992 Lunatics.";"0";"InfiniteDreamsLunatics";"Infinite Dreams";"1992 Lunatics";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"InfiniteDreamsLunatics";"OCS/ECS";"";"";"";"";"";"infinite dreams lunatics"
"Disk, NoError";"910401";"I\InFullAffect\InFullAffect.Slave";"In Full Affect ? 199x Wildfire.";"0";"InFullAffect";"In Full Affect";"199? Wildfire";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"InFullAffect";"OCS/ECS";"";"";"";"";"";"in full affect 199 wildfire"
"NoError, EmulTrap, ClearMem";"919142";"I\InnershipPussy\InnershipPussy.slave";"Innership ? 1990 Pussy.";"0";"InnershipPussy";"Innership";"1990 Pussy";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"InnershipPussy";"OCS/ECS";"";"";"";"";"";"innership pussy"
"NoError, EmulTrap, NoDivZero, ClearMem";"276500";"I\Innervision\Innervision.Slave";"Innervision ? 1992 Dreamdealers";"0";"Innervision";"Innervision";"1992 Dreamdealers";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Innervision";"OCS/ECS";"";"";"";"";"";"innervision dreamdealers"
"NoError, EmulTrap, ClearMem";"57897";"I\InspirationIsGone\InspirationIsGone.Slave";"Inspiration is Gone ? 1991 Kefrens.";"0";"InspirationIsGone";"Inspiration is Gone";"1991 Kefrens";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"InspirationIsGone";"OCS/ECS";"";"";"";"";"";"inspiration is gone kefrens"
"NoError, ClearMem";"328235";"I\InspirationIsNone\InspirationIsNone.Slave";"Inspiration Is None ? 1991 Anarchy";"0";"InspirationIsNone";"Inspiration is none";"1991 Anarchy";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"InspirationIsNone";"OCS/ECS";"";"";"";"";"";"inspiration is none anarchy"
"NoError, EmulTrap";"494976";"I\Interference\Interference.Slave";"Interference (c) 1993 Sanity.";"0";"Interference";"Interference";"1993 Sanity";"1048576";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Interference";"OCS/ECS";"";"";"";"";"";"interference sanity"
"NoError, EmulTrap";"906931";"I\Interspace\Interspace.Slave";"Interspace ? 1991 Phenomena.";"0";"Interspace";"Interspace";"Phenomena 1991";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Interspace";"OCS/ECS";"";"";"";"";"";"interspace phenomena"
"Disk, NoError, EmulTrap";"912864";"I\InTheKitchen\InTheKitchen.Slave";"In The Kitchen ? 1992 Anarchy.";"0";"InTheKitchen";"In The Kitchen";"1992 Anarchy";"516096";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"InTheKitchen";"OCS/ECS";"";"";"";"";"";"in the kitchen anarchy"
"NoError, EmulTrap, ClearMem";"311121";"I\IntroDentroMentroDemo\IntroDentroMentroDemo.Slave";"Intro? Dentro? Mentro? Demo? ? 1991 The Silents.";"0";"IntroDentroMentroDemo";"Intro? Dentro? Mentro? Demo?";"1991 The Silents";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"IntroDentroMentro";"OCS/ECS";"";"";"Demo";"";"";"intro dentro mentro demo the silents"
"NoError, EmulTrap, ClearMem";"703539";"I\Iraq\Iraq.slave";"Iraq Demo by Animators (c) 1990 - 1 disk.";"0";"Iraq";"Iraq";"1990 Animators";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Iraq";"OCS/ECS";"";"";"";"";"";"iraq animators"
"NoError, EmulTrap, ClearMem";"717156";"I\IraqDemo\IraqDemo.Slave";"Iraq-Demo ? 1990 Animators.";"0";"IraqDemo";"Iraq-Demo";"1990 Animators";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Iraq";"OCS/ECS";"";"";"Demo";"";"";"iraq demo animators"
"NoError, EmulTrap, ClearMem";"922384";"I\IveGotThePower\IveGotThePower.Slave";"I've Got The Power ? 1991 Alcatraz";"0";"IveGotThePower";"I";"1991 Alcatraz";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"IveGotThePower";"OCS/ECS";"";"";"";"";"";"ive got the power 1 alcatraz"
"Disk, NoError, EmulTrap";"414974";"J\JehovaGoesHitech\JehovaGoesHitech.Slave";"Jehova goes Hitech, ?1991 Voice";"0";"JehovaGoesHitech";"- Jehova Goes Hitech -";"1991 Voice";"528384";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"JehovaGoesHitech";"OCS/ECS";"";"";"";"";"";"jehova goes hitech voice"
"Disk, NoError, EmulTrap";"912121";"J\Jesterday\Jesterday.slave";"Jesterday ? 1992 Sanity.";"0";"Jesterday";"";"";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Jesterday";"OCS/ECS";"";"";"";"";"";"jesterday"
"NoError, EmulTrap, ClearMem";"1812823";"J\JesusOnEs\JesusOnEs.Slave";"Jesus on E's ? 1992 LSD.";"0";"JesusOnEs";"Jesus on E";"1992 LSD";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"JesusOn";"OCS/ECS";"Es";"";"";"";"";"jesus on es lsd"
"NoError, EmulTrap, ClearMem";"924362";"J\JiggleIt\JiggleIt.Slave";"Jiggle It ? 1992 Palace.";"0";"JiggleIt";"Jiggle It";"1992 Palace";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Jiggle";"OCS/ECS";"It";"";"";"";"";"jiggle it palace"
"NoError, ClearMem";"925251";"J\JochenHippelSoundDemo\JochenHippelSoundDemo.Slave";"The Jochen Hippel Sound Demo ?1991 Axis";"0";"JochenHippelSoundDemo";"The Jochen Hippel Sound Demo";"1991 Axis";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"JochenHippelSound";"OCS/ECS";"";"";"Demo";"";"";"jochen hippel sound demo the axis"
"NoError, EmulTrap, ClearMem";"244428";"J\Joyride\Joyride.Slave";"Joyride ? 1991 Phenomena";"0";"Joyride";"Joyride";"1991 Phenomena";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Joyride";"OCS/ECS";"";"";"";"";"";"joyride phenomena"
"NoError, EmulPriv, ClearMem, Examine";"332015";"J\Juggler\Juggler.Slave";"Juggler ? 1986 Eric Graham";"0";"Juggler";"Juggler";"1986 Eric Graham";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Juggler";"OCS/ECS";"";"";"";"";"";"juggler eric graham"
"NoError";"920617";"J\Jukebox\Jukebox.Slave";"Jukebox ? 1990 Kefrens.";"0";"Jukebox";"Jukebox";"1990 Kefrens";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Jukebox";"OCS/ECS";"";"";"";"";"";"jukebox kefrens"
"NoError, EmulTrap, ClearMem";"921059";"J\JungleMania\JungleMania.slave";"Jungle Mania ? 1988 Jungle Command.";"0";"JungleMania";"Jungle Mania";"1988 Jungle Command";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"JungleMania";"OCS/ECS";"";"";"";"";"";"jungle mania command"
"NoError, EmulTrap, ClearMem";"1820168";"J\Just4YourEars\Just4YourEars.Slave";"Just For Your Ears ? 1991 Zenith & Brainwave";"0";"Just4YourEars";"Just For Your Ears";"1991 Zenith & Brainwave";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Just4YourEars";"OCS/ECS";"";"";"";"";"";"just 4 your ears for zenith brainwave"
"NoError, EmulPriv, Examine";"925570";"K\KaosTheory\KaosTheory.Slave";"Kaos Theory ? 1992 Pendle Europa.";"0";"KaosTheory";"Kaos Theory";"1992 Pendle Europa";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"KaosTheory";"OCS/ECS";"";"";"";"";"";"kaos theory pendle europa"
"NoError, EmulTrap, ClearMem";"1819301";"K\Kefmania\Kefmania.Slave";"Kefmania ? 1992 Cult.";"0";"Kefmania";"Kefmania";"1992 Cult";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Kefmania";"OCS/ECS";"";"";"";"";"";"kefmania cult"
"NoError, EmulTrap, ClearMem";"241909";"K\Kerygma\Kerygma.Slave";"Kerygma ? 1993 Wizzcat.";"0";"Kerygma";"Kerygma";"1993 Wizzcat";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Kerygma";"OCS/ECS";"";"";"";"";"";"kerygma wizzcat"
"NoError, EmulTrap";"129689";"K\KiwiCrap\KiwiCrap.Slave";"Kiwi Crap (c) 1991 Reality - 1 disk. Download it at";"0";"KiwiCrap";"Kiwi Crap";"1991 Reality";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"KiwiCrap";"OCS/ECS";"";"";"";"";"";"kiwi crap reality"
"NoError";"693045";"K\KrestMassLeftovers\KrestMassLeftovers.slave";"Krest Mass Leftovers ? 1992 Anarchy - 1 disk";"0";"KrestMassLeftovers";"Krest Mass Leftovers";"1992 Anarchy";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"KrestMassLeftovers";"OCS/ECS";"";"";"";"";"";"krest mass leftovers anarchy"
"NoError, EmulTrap, ClearMem";"920840";"K\Kuglepoelen\Kuglepoelen.Slave";"Kuglepolen ? 1992 Static Bytes.";"0";"Kuglepoelen";"Kuglepolen";"1992 Static Bytes";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Kuglepoelen";"OCS/ECS";"";"";"";"";"";"kuglep len static bytes"
