"WhdloadSlaveFlags";"WhdloadSize";"WhdloadSlaveFilePath";"ReadmeAppliesTo";"WhdloadSlaveExecInstall";"WhdloadName";"WhdloadSlaveName";"WhdloadSlaveCopy";"WhdloadSlaveBaseMemSize";"WhdloadPath";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation";"Query"
"Disk, NoError, EmulTrap";"1843520";"C\Cytron\Cytron.slave";"Cytron (c) 1992 Psygnosis, both PAL and NTSC-version.";"0";"Cytron";"";"";"1048576";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Cytron";"OCS/ECS";"";"";"";"";"";"cytron"
"NoError, EmulTrap, NoDivZero, ClearMem";"1814503";"D\DalekAttack\DalekAttack.Slave";"Dalek Attack by Alternative (c) 1992 - 2 disks.";"0";"DalekAttack";"Dalek Attack";"1992 Alternative";"1048576";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"DalekAttack";"OCS/ECS";"";"";"";"";"";"dalek attack"
"NoError, EmulTrap, ClearMem";"1827250";"D\DaleyThompsonsOC2Disk\DaleyThompsonsOC2Disk.Slave";"Daley Thompson's Olympic Challenge (c) 1988 Ocean -";"0";"DaleyThompsonsOC2Disk";"Daley Thompson";"1988 Ocean";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"DaleyThompsonsOC";"OCS/ECS";"";"";"";"2Disk";"";"daley thompsons oc thompson"
"NoError, EmulTrap, ClearMem";"817022";"D\DaleyThompsonsOC1Disk\DaleyThompsonsOC1Disk.Slave";"Daley Thompson's Olympic Challenge (c) 1988 Ocean -";"0";"DaleyThompsonsOC1Disk";"Daley Thompson";"1988 Ocean";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"DaleyThompsonsOC";"OCS/ECS";"";"";"";"1Disk";"";"daley thompsons oc thompson"
"NoError, EmulTrap, ClearMem";"1643683";"D\Damage\Damage.Slave";"Damage ?1996 Suomi-Peli";"0";"Damage";"Damage";"1996 Suomi-Peli";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Damage";"OCS/ECS";"";"";"";"";"";"damage"
"NoError, ClearMem";"1011586";"D\DamagePreview\DamagePreview.Slave";"Damage - Preview - ?1996 Suomi-Peli";"0";"DamagePreview";"Damage - Preview -";"1996 Suomi-Peli";"450560";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Damage";"OCS/ECS";"";"";"Preview";"";"";"damage preview"
"Disk, NoError";"499080";"D\Damocles\Damocles.slave";"Damocles ? 1990 Novagen.";"0";"Damocles";"Mercenary 2 - Damocles";"1990 Novagen";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Damocles";"OCS/ECS";"";"";"";"";"";"damocles mercenary 2"
"NoError, EmulTrap";"801514";"D\DanDare3\DanDare3.slave";"Dan Dare 3 by Virgin/Probe (c) 19?? - 1 disk.";"0";"DanDare3";"";"";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"DanDare3";"OCS/ECS";"";"";"";"";"";"dan dare 3"
"NoError, EmulTrap, ReqAGA, ClearMem";"2718056";"D\DangerousStreetsAGA\DangerousStreetsAGA.slave";"Dangerous Streets by Flair/Micromania (c) 1993 - 3 disks.";"0";"DangerousStreetsAGA";"Dangerous Streets";"1993 Flair";"2097152";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload_aga\combined";"DangerousStreets";"AGA";"";"";"";"";"";"dangerous streets"
"NoError, EmulTrap, EmulPriv";"914979";"D\Darius+\Darius+.slave";"Darius+ ? 1989 The Edge/Taito.";"0";"Darius+";"Darius +";"1989 The Edge/Taito";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Darius+";"OCS/ECS";"";"";"";"";"";"darius"
"NoError, EmulTrap, EmulPriv, Examine";"1498991";"D\DarkCastle\DarkCastle.Slave";"Dark Castle ? 1988 Three-Sixty.";"0";"DarkCastle";"Dark Castle";"1988 Three-Sixty";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"DarkCastle";"OCS/ECS";"";"";"";"";"";"dark castle"
"NoError, EmulPriv, Examine";"917653";"D\DarkCentury\DarkCentury.Slave";"Dark Century ? 1990 TITUS.";"0";"DarkCentury";"Dark Century";"1990 Titus";"1048576";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"DarkCentury";"OCS/ECS";"";"";"";"";"";"dark century"
"NoError, EmulTrap";"268806";"D\DarkFusion\DarkFusion.Slave";"Dark Fusion (c) 1989 Esprit Software Programs Ltd/";"0";"DarkFusion";"Dark Fusion";"1989 Esprit Software Programs Ltd/Gremlin";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"DarkFusion";"OCS/ECS";"";"";"";"";"";"dark fusion"
"Disk, NoError, EmulTrap";"926520";"D\Darkman\Darkman.Slave";"";"0";"Darkman";"";"";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Darkman";"OCS/ECS";"";"";"";"";"";"darkman"
"NoError, EmulTrap, ClearMem";"5022532";"D\Darkmere\Darkmere.Slave";"Darkmere ? 1992/93 Core Design - 4 disks";"0";"Darkmere";"Darkmere";"1992/93 Core Design";"1048576";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Darkmere";"OCS/ECS";"";"";"";"";"";"darkmere"
"NoError, EmulPriv, ClearMem, Examine";"2337810";"D\DarkQueenOfKrynn\DarkQueenOfKrynn.Slave";"The Dark Queen Of Krynn ?1992 SSI";"0";"DarkQueenOfKrynn";"The Dark Queen of Krynn";"1992 SSI";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"DarkQueenOfKrynn";"OCS/ECS";"";"";"";"";"";"dark queen of krynn the"
"NoError, EmulPriv, Examine";"17071115";"D\DarkSeedCD32\DarkSeedCD32.Slave";"DarkSeed ? 1992 CyberDreams.";"0";"DarkSeedCD32";"DarkSeed CD??";"1992-94 CyberDreams";"1048576";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload_aga\combined";"DarkSeed";"CD32";"";"";"";"";"";"dark seed cd"
"NoError, EmulPriv, Examine";"5217551";"D\DarkSeed\DarkSeed.Slave";"DarkSeed ? 1992 CyberDreams.";"0";"DarkSeed";"DarkSeed";"1992 CyberDreams";"589824";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"DarkSeed";"OCS/ECS";"";"";"";"";"";"dark seed"
"NoError, EmulPriv, Examine";"5313158";"D\DarkSeedEs\DarkSeedEs.Slave";"DarkSeed ? 1992 CyberDreams.";"0";"DarkSeedEs";"DarkSeed";"1992 CyberDreams";"589824";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"DarkSeed";"OCS/ECS";"Es";"";"";"";"";"dark seed"
"NoError, EmulPriv, Examine";"5255764";"D\DarkSeedFr\DarkSeedFr.Slave";"DarkSeed ? 1992 CyberDreams.";"0";"DarkSeedFr";"DarkSeed";"1992 CyberDreams";"589824";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"DarkSeed";"OCS/ECS";"Fr";"";"";"";"";"dark seed"
"NoError, EmulPriv, Examine";"5337542";"D\DarkSeedDe\DarkSeedDe.Slave";"DarkSeed ? 1992 CyberDreams.";"0";"DarkSeedDe";"DarkSeed";"1992 CyberDreams";"589824";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"DarkSeed";"OCS/ECS";"De";"";"";"";"";"dark seed"
"NoError, EmulPriv, Examine";"391356";"D\DarkSide\DarkSide.Slave";"Dark Side (c) 1989 Incentive Software/Domark - 1 disk.";"0";"DarkSide";"Dark Side";"1989 Incentive Software/Domark";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"DarkSide";"OCS/ECS";"";"";"";"";"";"dark side"
"NoError, EmulTrap";"1663546";"D\DarkSpyre\DarkSpyre.Slave";"DarkSpyre ? 1991 Electronic Zoo.";"0";"DarkSpyre";"DarkSpyre";"1991 Electronic Zoo";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"DarkSpyre";"OCS/ECS";"";"";"";"";"";"dark spyre"
"NoError, EmulPriv, ClearMem, Examine";"991422";"D\DasBoot\DasBoot.Slave";"Das Boot ? 1990 Three-Sixty";"0";"DasBoot";"Das Boot";"1990 Three-Sixty";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"DasBoot";"OCS/ECS";"";"";"";"";"";"das boot"
"NoError, EmulTrap, NoKbd, ClearMem";"914407";"D\Datastorm\Datastorm.Slave";"DataStorm ? 1989 Visionary Design Technologies Inc.";"0";"Datastorm";"DataStorm";"1989 Visionary Design Technologies Inc";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Datastorm";"OCS/ECS";"";"";"";"";"";"datastorm"
"NoError, EmulTrap, NoDivZero, EmulPriv, Examine, EmulIllegal";"1717461";"D\DawnPatrol\DawnPatrol.Slave";"Dawn Patrol ?1994 Rowan Software Ltd.";"0";"DawnPatrol";"Dawn Patrol";"1994 Rowan Software Ltd.";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"DawnPatrol";"OCS/ECS";"";"";"";"";"";"dawn patrol"
"NoError, EmulTrap, NoDivZero, EmulPriv, Examine, EmulIllegal";"1735935";"D\DawnPatrolDe\DawnPatrolDe.Slave";"Dawn Patrol ?1994 Rowan Software Ltd.";"0";"DawnPatrolDe";"Dawn Patrol";"1994 Rowan Software Ltd.";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"DawnPatrol";"OCS/ECS";"De";"";"";"";"";"dawn patrol"
"NoError, EmulPriv, ClearMem, Examine";"1233164";"D\DayOfThePharaoh\DayOfThePharaoh.Slave";"Day of the Pharaoh ? 1989 Rainbow Arts";"0";"DayOfThePharaoh";"Day of the Pharaoh";"1989 Rainbow Arts";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"DayOfThePharaoh";"OCS/ECS";"";"";"";"";"";"day of the pharaoh"
"NoError, EmulPriv, ClearMem, Examine";"1233689";"D\DayOfThePharaohDe\DayOfThePharaohDe.Slave";"Day of the Pharaoh ? 1989 Rainbow Arts";"0";"DayOfThePharaohDe";"Day of the Pharaoh";"1989 Rainbow Arts";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"DayOfThePharaoh";"OCS/ECS";"De";"";"";"";"";"day of the pharaoh"
"NoError, EmulPriv, Examine";"643427";"D\DayOfTheViper\DayOfTheViper.Slave";"Day of the Viper ? 1989 Accolade.";"0";"DayOfTheViper";"Day of the Viper";"1989 Accolade";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"DayOfTheViper";"OCS/ECS";"";"";"";"";"";"day of the viper"
"NoError, EmulTrap, EmulTrapV, EmulChk, ClearMem, EmulDivZero";"526913";"D\DaysOfThunder\DaysOfThunder.slave";"Days of Thunder ? 1990 Mindscape.";"0";"DaysOfThunder";"Days of Thunder";"1990 Mindscape";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"DaysOfThunder";"OCS/ECS";"";"";"";"";"";"days of thunder"
"NoError, EmulPriv, ClearMem, Examine";"1416451";"D\DDayImpressions\DDayImpressions.slave";"D-Day: The Beginning Of The End ? 1994 Impressions";"0";"DDayImpressions";"D-Day: The Beginning Of The End";"1994 Impressions";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"DDayImpressions";"OCS/ECS";"";"";"";"";"";"dday impressions day the beginning of end"
"NoError, EmulPriv, ClearMem, Examine";"1417865";"D\DDayImpressionsFr\DDayImpressionsFr.Slave";"D-Day: The Beginning Of The End ? 1994 Impressions";"0";"DDayImpressionsFr";"D-Day: The Beginning Of The End";"1994 Impressions";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"DDayImpressions";"OCS/ECS";"Fr";"";"";"";"";"dday impressions day the beginning of end"
"NoError, EmulPriv";"1842975";"D\DeathBringerEmpire\DeathBringerEmpire.Slave";"Death Bringer ? 1991 Empire.";"0";"DeathBringerEmpire";"Death Bringer";"1991 Empire";"655360";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"DeathBringerEmpire";"OCS/ECS";"";"";"";"";"";"death bringer empire"
"NoError, EmulPriv";"2743936";"D\DeathBringerSpotlight\DeathBringerSpotlight.Slave";"DeathBringer ? 1989 Spotlight Software";"0";"DeathBringerSpotlight";"-) DeathBringer (-";"1989 Spotlight Software";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"DeathBringerSpotlight";"OCS/ECS";"";"";"";"";"";"death bringer spotlight"
"NoError, EmulPriv, ClearMem, Examine";"1868581";"D\DeathKnightsOfKrynn\DeathKnightsOfKrynn.Slave";"Death Knights Of Krynn ?1991 SSI";"0";"DeathKnightsOfKrynn";"Death Knights Of Krynn";"1991 SSI";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"DeathKnightsOfKrynn";"OCS/ECS";"";"";"";"";"";"death knights of krynn"
"NoError, EmulPriv, ClearMem, Examine";"1870293";"D\DeathKnightsOfKrynnDe\DeathKnightsOfKrynnDe.Slave";"Death Knights Of Krynn ?1991 SSI";"0";"DeathKnightsOfKrynnDe";"Death Knights Of Krynn";"1991 SSI";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"DeathKnightsOfKrynn";"OCS/ECS";"De";"";"";"";"";"death knights of krynn"
"Disk, NoError, EmulTrap, ReqAGA, NoKbd";"1812577";"D\DeathMaskAGA\DeathMaskAGA.Slave";"";"0";"DeathMaskAGA";"Death Mask AGA";"1995 Alternative";"2097152";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload_aga\combined";"DeathMask";"AGA";"";"";"";"";"";"death mask"
"Disk, NoError, EmulTrap, NoKbd";"1812588";"D\DeathMask\DeathMask.Slave";"";"0";"DeathMask";"Death Mask ECS";"1995 Alternative";"1048576";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"DeathMask";"OCS/ECS";"";"";"";"";"";"death mask"
"Disk, NoError";"6628056";"D\DeathOrGloryDe\DeathOrGloryDe.Slave";"Death or Glory ? 1994 Software 2000.";"0";"DeathOrGloryDe";"Death or Glory";"1994 Software 2000";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"DeathOrGlory";"OCS/ECS";"De";"";"";"";"";"death or glory"
"NoError, EmulPriv, Examine";"552295";"D\DeathSword\DeathSword.Slave";"Death Sword (c) 1988 Palace/Epyx - 1 disk.";"0";"DeathSword";"Death Sword";"1988 Palace/Epyx";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"DeathSword";"OCS/ECS";"";"";"";"";"";"death sword"
"NoError, EmulTrap";"918712";"D\DeathTrap\DeathTrap.Slave";"Death Trap ? 1990 Anco.";"0";"DeathTrap";"Death Trap";"1990 Anco";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"DeathTrap";"OCS/ECS";"";"";"";"";"";"death trap"
"NoError, ClearMem";"1009511";"D\DebutPlanetSimulation\DebutPlanetSimulation.Slave";"D?but: Planet Simulation ? 1990 Pandora";"0";"DebutPlanetSimulation";"D?but: Planet Simulation";"1990 Pandora";"438272";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"DebutPlanetSimulation";"OCS/ECS";"";"";"";"";"";"debut planet simulation but"
"NoError, EmulTrap, Req68020, EmulPriv, Examine";"3850458";"D\DeconstructionAGA\DeconstructionAGA.Slave";"Deconstruction ? 1994-98 Brain-Logo";"0";"DeconstructionAGA";"Deconstruction";"1994-98 Brain Logo";"2097152";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload_aga\combined";"Deconstruction";"AGA";"";"";"";"";"";"deconstruction"
"NoError, EmulTrap, Req68020, EmulPriv, Examine";"3850452";"D\Deconstruction\Deconstruction.Slave";"Deconstruction ? 1994-98 Brain-Logo";"0";"Deconstruction";"Deconstruction";"1994-98 Brain Logo";"2097152";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Deconstruction";"OCS/ECS";"";"";"";"";"";"deconstruction"
"NoError, EmulTrap, NoKbd";"921998";"D\Deep\Deep.Slave";"The Deep (c) 1988 Cream Corp/US Gold - 1 disk.";"0";"Deep";"The Deep";"1988 Cream Corp/US Gold";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Deep";"OCS/ECS";"";"";"";"";"";"deep the"
"Disk, NoError, EmulTrap";"2447555";"D\DeepCore\DeepCore.slave";"Deep Core ? 1993 ICE";"0";"DeepCore";"Deep Core";"1993 ICE";"1044480";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"DeepCore";"OCS/ECS";"";"";"";"";"";"deep core"
"NoError, EmulTrap";"803891";"D\DeepSpace\DeepSpace.slave";"Deep Space by Psygnosis (c) 1986 - 1 disk.";"0";"DeepSpace";"Deep Space";"1986 Psygnosis";"528384";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"DeepSpace";"OCS/ECS";"";"";"";"";"";"deep space"
"NoError, EmulTrap, NoKbd";"449429";"D\Defender2\Defender2.Slave";"Defender 2 (c) 1990 Arc - 1 disk.";"0";"Defender2";"Defender 2";"1990 Arc";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Defender2";"OCS/ECS";"";"";"";"";"";"defender 2"
"NoError, EmulPriv, Examine";"903765";"D\DefenderOfTheCrownCDTV\DefenderOfTheCrownCDTV.Slave";"Defender Of The Crown ? 1985-1991 Cinemaware";"0";"DefenderOfTheCrownCDTV";"Defender Of The Crown CDTV";"1985-1989 Master Designer Software";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"DefenderOfTheCrown";"CDTV";"";"";"";"";"";"defender of the crown"
"NoError, EmulPriv, Examine";"1611421";"D\DefenderOfTheCrown\DefenderOfTheCrown.Slave";"Defender Of The Crown ? 1985-1991 Cinemaware";"0";"DefenderOfTheCrown";"Defender Of The Crown";"1986 Cinemaware/Master Designer Software";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"DefenderOfTheCrown";"OCS/ECS";"";"";"";"";"";"defender of the crown"
"NoError, Req68020, EmulPriv, Examine";"10168470";"D\DefenderOfTheCrown2CD32\DefenderOfTheCrown2CD32.slave";"Defender Of The Crown 2 CDTV/CD??,";"0";"DefenderOfTheCrown2CD32";"Defender Of The Crown 2 CD??/CDTV";"1993 Commodore Electronics";"1048576";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload_aga\combined";"DefenderOfTheCrown2";"CD32";"";"";"";"";"";"defender of the crown ii"
"NoError, EmulTrap, NoDivZero, ClearMem";"390008";"D\DefenderRatsoft\DefenderRatsoft.slave";"";"0";"DefenderRatsoft";"Defender";"1994 Giles.F.McArdell";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"DefenderRatsoft";"OCS/ECS";"";"";"";"";"";"defender ratsoft"
"NoError, EmulTrap, ClearMem";"849659";"D\DefendersOfTheEarth\DefendersOfTheEarth.Slave";"Defenders of the Earth ? 1990 Hi-Tec.";"0";"DefendersOfTheEarth";"Defenders Of The Earth";"Enigma Variations";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"DefendersOfTheEarth";"OCS/ECS";"";"";"";"";"";"defenders of the earth"
"NoError, Req68020, EmulPriv, Examine";"11280005";"D\DefenseurCouronne2CD32Fr\DefenseurCouronne2CD32Fr.slave";"Defender Of The Crown 2 CDTV/CD??,";"0";"DefenseurCouronne2CD32Fr";"Defender Of The Crown 2 CD??/CDTV";"1993 Commodore Electronics";"1048576";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload_aga\combined";"DefenseurCouronne2";"CD32";"Fr";"";"";"";"";"defender of the crown ii"
"NoError, Req68020, EmulPriv, Examine";"10808525";"D\DefensorDeLaCorona2CD32Es\DefensorDeLaCorona2CD32Es.slave";"Defender Of The Crown 2 CDTV/CD??,";"0";"DefensorDeLaCorona2CD32Es";"Defender Of The Crown 2 CD??/CDTV";"1993 Commodore Electronics";"1048576";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload_aga\combined";"DefensorDeLaCorona2";"CD32";"Es";"";"";"";"";"defender of the crown ii"
"Disk, NoError, EmulTrap";"409355";"D\Deflektor\Deflektor.slave";"Deflektor (c) 1988 Gremlin.";"0";"Deflektor";"Deflektor";"1988 Gremlin";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Deflektor";"OCS/ECS";"";"";"";"";"";"deflektor"
"NoError, EmulPriv, ClearMem, Examine";"749727";"D\DejaVu2LostInLasVegas\DejaVu2LostInLasVegas.Slave";"D?j? Vu II: Lost in Las Vegas!! ?1989 Mindscape";"0";"DejaVu2LostInLasVegas";"D?j? Vu II: Lost in Las Vegas!!";"1989 Mindscape";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"DejaVu2LostInLasVegas";"OCS/ECS";"";"";"";"";"";"deja vu 2 lost in las vegas"
"NoError, EmulPriv, ClearMem, Examine";"667028";"D\DejaVuANightmareComesTrue\DejaVuANightmareComesTrue.Slave";"D?j? Vu: A Nightmare Comes True!! ?1986 Mindscape";"0";"DejaVuANightmareComesTrue";"D?j? Vu: A Nightmare Comes True!!";"1986 Mindscape";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"DejaVuANightmareComesTrue";"OCS/ECS";"";"";"";"";"";"deja vu anightmare comes true nightmare"
"NoError, EmulTrap, ClearMem";"2027413";"D\Deliverance\Deliverance.Slave";"Deliverance ? 1993 21st Century Entertainment";"0";"Deliverance";"Deliverance";"1990 21st Century Entertainment";"1048576";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Deliverance";"OCS/ECS";"";"";"";"";"";"deliverance"
"NoError, EmulTrap, EmulPriv";"1194742";"D\DeltaCommandArcadia\DeltaCommandArcadia.Slave";"Arcadia Systems version of Delta Command game";"0";"DeltaCommandArcadia";"Delta Command (Arcadia)";"1989 Arcadia Systems";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"DeltaCommandArcadia";"OCS/ECS";"";"";"";"";"";"delta command arcadia"
"NoError, Req68020, EmulPriv, Examine";"1661287";"D\DeluxeGalagaAGA\DeluxeGalagaAGA.Slave";"Deluxe Galaga ? 1995 Edgar M.Vigdal";"0";"DeluxeGalagaAGA";"Deluxe Galaga (AGA) v2.6";"1995 Edgar M.Vigdal.";"2097152";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload_aga\combined";"DeluxeGalaga";"AGA";"";"";"";"";"";"deluxe galaga 2 6"
"NoError, EmulPriv, Examine";"1225686";"D\DeluxeGalaga\DeluxeGalaga.Slave";"Deluxe Galaga ? 1995 Edgar M.Vigdal";"0";"DeluxeGalaga";"Deluxe Galaga (ECS) v2.6";"1995 Edgar M.Vigdal.";"1048576";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"DeluxeGalaga";"OCS/ECS";"";"";"";"";"";"deluxe galaga 2 6"
