"Priority";"Name";"File";"Keywords"
"2";"Pango";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\Pango\igame.iff";"pango"
"2";"Pegasus";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\Pegasus\igame.iff";"pegasus"
"2";"Perihelion";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\Perihelion\igame.iff";"perihelion"
"2";"PersianGulfInferno";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\PersianGulfInferno\igame.iff";"persian gulf inferno"
"2";"PhotonStorm";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\PhotonStorm\igame.iff";"photon storm"
"2";"PinballDreams";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\PinballDreams\igame.iff";"pinball dreams"
"2";"PinballFantasies";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\PinballFantasies\igame.iff";"pinball fantasies"
"2";"PinballFantasiesAGA";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\PinballFantasiesAGA\igame.iff";"pinball fantasies aga"
"2";"PinballFantasiesAGAChip";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\PinballFantasiesAGAChip\igame.iff";"pinball fantasies agachip"
"2";"PinballFntsies";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\PinballFntsies\igame.iff";"pinball fntsies"
"2";"PinballFntsiesAGA";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\PinballFntsiesAGA\igame.iff";"pinball fntsies aga"
"2";"PinballFntsiesAGAChip";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\PinballFntsiesAGAChip\igame.iff";"pinball fntsies agachip"
"2";"PinballFntsiesAGANTSC";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\PinballFntsiesAGANTSC\igame.iff";"pinball fntsies agantsc"
"2";"PinballFntsiesAGANTSCChip";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\PinballFntsiesAGANTSCChip\igame.iff";"pinball fntsies agantscchip"
"2";"PinballIllusionsAGA";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\PinballIllusionsAGA\igame.iff";"pinball illusions aga"
"2";"PinballMania";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\PinballMania\igame.iff";"pinball mania"
"2";"Pinkie";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\Pinkie\igame.iff";"pinkie"
"2";"PipeDream";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\PipeDream\igame.iff";"pipe dream"
"2";"PipeMania";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\PipeMania\igame.iff";"pipe mania"
"2";"Pirates";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\Pirates\igame.iff";"pirates"
"2";"PixieAndDixie";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\PixieAndDixie\igame.iff";"pixie and dixie"
"2";"Platman";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\Platman\igame.iff";"platman"
"2";"PlayerManager";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\PlayerManager\igame.iff";"player manager"
"2";"PlayerManager2";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\PlayerManager2\igame.iff";"player manager 2"
"2";"Plotting";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\Plotting\igame.iff";"plotting"
"2";"Pod";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\Pod\igame.iff";"pod"
"2";"PoliceQuest2";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\PoliceQuest2\igame.iff";"police quest 2"
"2";"PoliceQuest3";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\PoliceQuest3\igame.iff";"police quest 3"
"2";"Pong";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\Pong\igame.iff";"pong"
"2";"PoolsOfDarkness";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\PoolsOfDarkness\igame.iff";"pools of darkness"
"2";"Populous&DataDisks";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\Populous&DataDisks\igame.iff";"populous data disks"
"2";"Populous2&ChallengeGames";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\Populous2&ChallengeGames\igame.iff";"populous 2 challenge games"
"2";"Populous2";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\Populous2\igame.iff";"populous 2"
"2";"Populous2ChallengeGames";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\Populous2ChallengeGames\igame.iff";"populous 2 challenge games"
"2";"PopulousWorldEditor";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\PopulousWorldEditor\igame.iff";"populous world editor"
"2";"portal";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\portal\igame.iff";"portal"
"2";"PortsOfCall";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\PortsOfCall\igame.iff";"ports of call"
"2";"PowerMongerWW2";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\PowerMongerWW2\igame.iff";"power monger ww 2"
"2";"PowerplayFr";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\PowerplayFr\igame.iff";"powerplay fr"
"2";"Predator2";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\Predator2\igame.iff";"predator 2"
"2";"PrehistoricTale";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\PrehistoricTale\igame.iff";"prehistoric tale"
"2";"PremierManager";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\PremierManager\igame.iff";"premier manager"
"2";"PremierManager2";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\PremierManager2\igame.iff";"premier manager 2"
"2";"PremierManager3";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\PremierManager3\igame.iff";"premier manager 3"
"2";"PremierManager3AGA";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\PremierManager3AGA\igame.iff";"premier manager 3 aga"
"2";"PremierManager3Deluxe";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\PremierManager3Deluxe\igame.iff";"premier manager 3d eluxe"
"2";"PrimalRageAGA";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\PrimalRageAGA\igame.iff";"primal rage aga"
"2";"Prince";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\Prince\igame.iff";"prince"
"2";"ProBoxingSimulator";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\ProBoxingSimulator\igame.iff";"pro boxing simulator"
"2";"Prophecy1VikingChild";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\Prophecy1VikingChild\igame.iff";"prophecy 1 viking child"
"2";"Pucman";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\Pucman\igame.iff";"pucman"
"2";"Puggsy";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\Puggsy\igame.iff";"puggsy"
"2";"PuttySquad";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\PuttySquad\igame.iff";"putty squad"
"2";"PuttySquadAGA";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\PuttySquadAGA\igame.iff";"putty squad aga"
"2";"PuttySquadDEMO";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\PuttySquadDEMO\igame.iff";"putty squad demo"
"2";"PuttySquadHD";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\PuttySquadHD\igame.iff";"putty squad hd"
"2";"Puzznic";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\P\Puzznic\igame.iff";"puzznic"
"2";"QuikAndSilva";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\Q\QuikAndSilva\igame.iff";"quik and silva"
"2";"RackneysIsland";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\R\RackneysIsland\igame.iff";"rackneys island"
"2";"RageV1";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\R\RageV1\igame.iff";"rage v 1"
"2";"RageV2";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\R\RageV2\igame.iff";"rage v 2"
"2";"rAIDER";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\R\rAIDER\igame.iff";"r aider"
"2";"RainbowIsland";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\R\RainbowIsland\igame.iff";"rainbow island"
"2";"RallyChampionships";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\R\RallyChampionships\igame.iff";"rally championships"
"2";"RallyChampionshipsAGA";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\R\RallyChampionshipsAGA\igame.iff";"rally championships aga"
"2";"Rebellion";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\R\Rebellion\igame.iff";"rebellion"
"2";"Resolution101";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\R\Resolution101\igame.iff";"resolution 101"
"2";"ReturnToAtlantis";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\R\ReturnToAtlantis\igame.iff";"return to atlantis"
"2";"Reunion";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\R\Reunion\igame.iff";"reunion"
"2";"ReunionAGA";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\R\ReunionAGA\igame.iff";"reunion aga"
"2";"RickDangerous";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\R\RickDangerous\igame.iff";"rick dangerous"
"2";"RickDangerous2";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\R\RickDangerous2\igame.iff";"rick dangerous 2"
"2";"RickDangerous25";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\R\RickDangerous25\igame.iff";"rick dangerous 25"
"2";"Robbeary";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\R\Robbeary\igame.iff";"robbeary"
"2";"RobinsonsRequiemAGA";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\R\RobinsonsRequiemAGA\igame.iff";"robinsons requiem aga"
"2";"Robozone";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\R\Robozone\igame.iff";"robozone"
"2";"Rogue";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\R\Rogue\igame.iff";"rogue"
"2";"Rollercoaster";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\R\Rollercoaster\igame.iff";"rollercoaster"
"2";"RollerCoasterRumbler";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\R\RollerCoasterRumbler\igame.iff";"roller coaster rumbler"
"2";"RollingRonny";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\R\RollingRonny\igame.iff";"rolling ronny"
"2";"RomeAD92";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\R\RomeAD92\igame.iff";"rome ad 92"
"2";"RunTheGauntlet";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\R\RunTheGauntlet\igame.iff";"run the gauntlet"
"2";"RushHour";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\R\RushHour\igame.iff";"rush hour"
"2";"SabreTeam";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\SabreTeam\igame.iff";"sabre team"
"2";"SabreTeamAGA";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\SabreTeamAGA\igame.iff";"sabre team aga"
"2";"SafariGuns";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\SafariGuns\igame.iff";"safari guns"
"2";"Satan";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\Satan\igame.iff";"satan"
"2";"Seek&Destroy";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\Seek&Destroy\igame.iff";"seek destroy"
"2";"Seek&DestroyAGA";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\Seek&DestroyAGA\igame.iff";"seek destroy aga"
"2";"SensibleSoccer";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\SensibleSoccer\igame.iff";"sensible soccer"
"2";"SensibleSoccer9293";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\SensibleSoccer9293\igame.iff";"sensible soccer 9293"
"2";"SensibleSoccerEuro";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\SensibleSoccerEuro\igame.iff";"sensible soccer euro"
"2";"SensibleSoccerIntEd";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\SensibleSoccerIntEd\igame.iff";"sensible soccer int ed"
"2";"SensibleSoccerV1.0";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\SensibleSoccerV1.0\igame.iff";"sensible soccer v 10"
"2";"SensibleSoccerV1.1";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\SensibleSoccerV1.1\igame.iff";"sensible soccer v 11"
"2";"SensibleSoccerV1.2";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\SensibleSoccerV1.2\igame.iff";"sensible soccer v 12"
"2";"SensibleTrainSpotting";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\SensibleTrainSpotting\igame.iff";"sensible train spotting"
"2";"SensibleWorldOfSoccer";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\SensibleWorldOfSoccer\igame.iff";"sensible world of soccer"
"2";"SensibleWorldOfSoccer11";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\SensibleWorldOfSoccer11\igame.iff";"sensible world of soccer 11"
"2";"Settlers";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\Settlers\igame.iff";"settlers"
"2";"ShadowOfTheBeast3";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\ShadowOfTheBeast3\igame.iff";"shadow of the beast 3"
"2";"ShermanM4";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\ShermanM4\igame.iff";"sherman m 4"
"2";"ShufflepuckCafe";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\ShufflepuckCafe\igame.iff";"shufflepuck cafe"
"2";"SimAntHiRes";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\SimAntHiRes\igame.iff";"sim ant hi res"
"2";"SimAntLoRes";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\SimAntLoRes\igame.iff";"sim ant lo res"
"2";"SimCity";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\SimCity\igame.iff";"sim city"
"2";"SimCity12";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\SimCity12\igame.iff";"sim city 12"
"2";"SimCity512K";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\SimCity512K\igame.iff";"sim city 512 k"
"2";"SimEarthHiRes";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\SimEarthHiRes\igame.iff";"sim earth hi res"
"2";"SimEarthLoRes";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\SimEarthLoRes\igame.iff";"sim earth lo res"
"2";"SimLife";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\SimLife\igame.iff";"sim life"
"2";"SimLifeAGA";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\SimLifeAGA\igame.iff";"sim life aga"
"2";"Simulcra";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\Simulcra\igame.iff";"simulcra"
"2";"SkaermtroldenHugoDk";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\SkaermtroldenHugoDk\igame.iff";"skaermtrolden hugo dk"
"2";"SkateOfTheArt";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\SkateOfTheArt\003.png";"skate of the art"
"2";"SkateOfTheArt";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\SkateOfTheArt\igame.iff";"skate of the art"
"2";"SkeetShoot";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\SkeetShoot\igame.iff";"skeet shoot"
"2";"SkeletonKrew";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\SkeletonKrew\igame.iff";"skeleton krew"
"2";"SkeletonKrewAGA";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\SkeletonKrewAGA\igame.iff";"skeleton krew aga"
"2";"SkiOrDie";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\SkiOrDie\igame.iff";"ski or die"
"2";"SkyHighStuntman";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\SkyHighStuntman\igame.iff";"sky high stuntman"
"2";"Slackskin&Flint";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\Slackskin&Flint\igame.iff";"slackskin flint"
"2";"Slackskin&FlintCracked";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\Slackskin&FlintCracked\igame.iff";"slackskin flint cracked"
"2";"Sleepwalker";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\Sleepwalker\igame.iff";"sleepwalker"
"2";"SleepwalkerAGA";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\SleepwalkerAGA\igame.iff";"sleepwalker aga"
"2";"SlightlyMagic";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\SlightlyMagic\igame.iff";"slightly magic"
"2";"Slipstream";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\Slipstream\igame.iff";"slipstream"
"2";"SlySpySecretAgent";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\SlySpySecretAgent\igame.iff";"sly spy secret agent"
"2";"SmashTV";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\SmashTV\igame.iff";"smash tv"
"2";"Snoopy&Peanuts";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\Snoopy&Peanuts\igame.iff";"snoopy peanuts"
"2";"SolidGold";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\SolidGold\igame.iff";"solid gold"
"2";"SonShuSHI";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\SonShuSHI\igame.iff";"son shu shi"
"2";"Sooty&Sweep";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\Sooty&Sweep\igame.iff";"sooty sweep"
"2";"SpaceCrusade&VoyageBeyond";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\SpaceCrusade&VoyageBeyond\igame.iff";"space crusade voyage beyond"
"2";"SpaceCrusade";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\SpaceCrusade\igame.iff";"space crusade"
"2";"SpaceHarrier&RetrnFntZone";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\SpaceHarrier&RetrnFntZone\igame.iff";"space harrier retrn fnt zone"
"2";"SpaceHarrier&RFantasyZone";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\SpaceHarrier&RFantasyZone\igame.iff";"space harrier rfantasy zone"
"2";"SpaceHarrier";"D:\Work2\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\S\SpaceHarrier\igame.iff";"space harrier"
