"Priority";"Name";"File";"Keywords"
"1";"ArcadeSnookerAGA";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\ArcadeSnookerAGA.png";"arcade snooker aga"
"1";"ArcadeTriviaQuiz";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\ArcadeTriviaQuiz.png";"arcade trivia quiz"
"1";"ArcherMacLeansBillardAmcn";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\ArcherMacLeansBillardAmcn.png";"archer mac leans billard amcn"
"1";"ArcherMacLeansPool";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\ArcherMacLeansPool.png";"archer mac leans pool"
"1";"Archipelagos";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Archipelagos.png";"archipelagos"
"1";"ArchipelagosNTSC";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\ArchipelagosNTSC.png";"archipelagos ntsc"
"1";"Archon2NTSC";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Archon2NTSC.png";"archon 2 ntsc"
"1";"ArchonNTSC";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\ArchonNTSC.png";"archon ntsc"
"1";"Arcticfox";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Arcticfox.png";"arcticfox"
"1";"ArcticFoxNTSC";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\ArcticFoxNTSC.png";"arctic fox ntsc"
"1";"Arena";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Arena.png";"arena"
"1";"Arkanoid";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Arkanoid.png";"arkanoid"
"1";"ArkanoidNTSC";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\ArkanoidNTSC.png";"arkanoid ntsc"
