"RunFile";"WhdloadSlaveFlags";"WhdloadReadmeAppliesTo";"WhdloadSlaveName";"WhdloadSlaveCopy";"WhdloadSlaveExpMem";"ArchiveFile";"EntryName";"RunDir";"WhdloadSlaveExecInstall";"RunType";"WhdloadSlaveBaseMemSize";"EntrySize";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation";"Query";"ScreenshotMatch";"ScreenshotScore";"ScreenshotName";"ScreenshotFile";"ScreenshotDirectoryName"
"MegademoUnitedForces\MegademoUnitedForces.Slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1989 United Forces.";"Megademo";"1989 United Forces";"0";"M\Megademo_v1.0_UnitedForces.lha";"MegademoUnitedForces";"MegademoUnitedForces";"0";"whdload";"524288";"1081530";"MegademoUnitedForces";"OCS/ECS";"";"";"";"";"";"megademo united forces";"Exact";"100";"megademo-united-forces";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\m\megademo-united-forces\screen.png";"megademo-united-forces"
"MegademoVermin\MegademoVermin.Slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1990 Vermin.";"Megademo";"1990 Vermin";"0";"M\Megademo_v1.0_Vermin.lha";"MegademoVermin";"MegademoVermin";"0";"whdload";"524288";"504326";"MegademoVermin";"OCS/ECS";"";"";"";"";"";"megademo vermin";"Exact";"100";"megademo-vermin";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Demos Custom\megademo-vermin\screen_001.png";"megademo-vermin"
"MegademoVision\MegademoVision.Slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1989 Vision.";"Megademo";"1989 Vision";"0";"M\Megademo_v1.0_Vision.lha";"MegademoVision";"MegademoVision";"0";"whdload";"524288";"744341";"MegademoVision";"OCS/ECS";"";"";"";"";"";"megademo vision";"Exact";"100";"megademo-vision";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\m\megademo-vision\screen.png";"megademo-vision"
"MegademoVortex42\MegademoVortex42.Slave";"NoError, ClearMem";"Megademo ? 1988 Vortex 42.";"Megademo";"1988 Vortex 42";"0";"M\Megademo_v1.0_Vortex42.lha";"MegademoVortex42";"MegademoVortex42";"0";"whdload";"524288";"327600";"MegademoVortex42";"OCS/ECS";"";"";"";"";"";"megademo vortex 42";"Exact";"100";"megademo-vortex-42";"C:\Work\First Realize\amiga-demo-database\jasdd\m\megademo-vortex-42\screen_001.PNG";"megademo-vortex-42"
"MegademoDragons\MegademoDragons.slave";"NoError, ClearMem";"Megademo ? 1990 Dragons";"Megademo I";"1990 Dragons";"4096";"M\Megademo_v1.1_Dragons.lha";"MegademoDragons";"MegademoDragons";"0";"whdload";"524288";"927536";"MegademoDragons";"OCS/ECS";"";"";"";"";"";"megademo dragons 1";"Exact";"100";"megademo-dragons";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\m\megademo-dragons\screen.png";"megademo-dragons"
"MegademoRedSectorInc\MegademoRedSectorInc.Slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1989 Red Sector Inc.";"Red Sector Megademo";"1989 Red Sector Inc.";"4096";"M\Megademo_v1.2_RedSectorInc.lha";"MegademoRedSectorInc";"MegademoRedSectorInc";"0";"whdload";"524288";"1854865";"MegademoRedSectorInc";"OCS/ECS";"";"";"";"";"";"megademo red sector inc";"Exact";"100";"megademo-red-sector-inc";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\m\megademo-red-sector-inc\screen.gif";"megademo-red-sector-inc"
"MegaMix1\MegaMix1.Slave";"NoError, EmulTrap";"Mega Mix 1 ? 1990 Royal Amiga Force.";"Mega Mix 1";"1990 Royal Amiga Force";"0";"M\MegaMix1_v1.0_RoyalAmigaForce.lha";"MegaMix1";"MegaMix1";"0";"whdload";"524288";"913289";"MegaMix1";"OCS/ECS";"";"";"";"";"";"mega mix 1 royal amiga force";"Exact";"100";"megamix-1-royal-amiga-force";"C:\Work\First Realize\amiga-demo-database\jasdd\m\megamix-1-royal-amiga-force\screen_001.png";"megamix-1-royal-amiga-force"
"MegaMix2\MegaMix2.slave";"NoError, EmulTrap, ClearMem";"Mega Mix 2 ? 1990 Royal Amiga Force.";"Mega Mix 2";"1990 Royal Amiga Force";"0";"M\MegaMix2_v1.01_RoyalAmigaForce.lha";"MegaMix2";"MegaMix2";"0";"whdload";"524288";"1823067";"MegaMix2";"OCS/ECS";"";"";"";"";"";"megamix 2 the pumpin track royal amiga force";"Exact";"100";"megamix-2-the-pumpin-track-royal-amiga-force";"C:\Work\First Realize\amiga-demo-database\jasdd\m\megamix-2-the-pumpin-track-royal-amiga-force\screen_001.png";"megamix-2-the-pumpin-track-royal-amiga-force"
"MegaMix3\MegaMix3.Slave";"NoError, EmulTrap, ClearMem";"Mega Mix 3 1991 Royal Amiga Force.";"Mega Mix 3";"1991 Royal Amiga Force";"0";"M\MegaMix3_v1.0_RoyalAmigaForce.lha";"MegaMix3";"MegaMix3";"0";"whdload";"524288";"1821031";"MegaMix3";"OCS/ECS";"";"";"";"";"";"mega mix 3 royal amiga force";"Exact";"100";"megamix-3-royal-amiga-force";"C:\Work\First Realize\amiga-demo-database\jasdd\m\megamix-3-royal-amiga-force\screen_001.png";"megamix-3-royal-amiga-force"
"MegaTraxVol1\MegaTraxVol1.Slave";"NoError, ClearMem";"Mega Trax Vol. 1 ? 1990 Inner City.";"Mega Trax Vol. 1";"1990 Inner City";"0";"M\MegaTraxVol1_v1.0_InnerCity.lha";"MegaTraxVol1";"MegaTraxVol1";"0";"whdload";"524288";"921215";"MegaTraxVol1";"OCS/ECS";"";"";"";"";"";"mega trax vol 1 inner city";"Exact";"100";"mega-trax-vol-1-inner-city";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Demos Custom\mega-trax-vol-1-inner-city\screen_001.png";"mega-trax-vol-1-inner-city"
"Melodies\Melodies.Slave";"NoError";"Melodies ? 1994 Scoopex.";"Melodies";"1994 by Scoopex";"0";"M\Melodies_v1.1_Scoopex.lha";"Melodies";"Melodies";"0";"whdload";"1048576";"2739882";"Melodies";"OCS/ECS";"";"";"";"";"";"melodies by scoopex";"Best";"4.076898";"scoopex-melodies-scoopex";"C:\Work\First Realize\amiga-demo-database\jasdd\s\scoopex-melodies-scoopex\screen_001.PNG";"scoopex-melodies-scoopex"
"MemorialSongs\MemorialSongs.Slave";"NoError, EmulTrap";"Memorial Songs ? 1993 Alcatraz - 2 disks";"Memorial Songs";"1993 Alcatraz";"0";"M\MemorialSongs_v1.0_Alcatraz.lha";"MemorialSongs";"MemorialSongs";"0";"whdload";"524288";"1818159";"MemorialSongs";"OCS/ECS";"";"";"";"";"";"memorial songs alcatraz";"Exact";"100";"memorial-songs-alcatraz";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\m\memorial-songs-alcatraz\screen.gif";"memorial-songs-alcatraz"
"MentalHangover\MentalHangover.Slave";"NoError";"Mental Hangover ? 1990 Scoopex - 1 disk";"Mental Hangover";"1990 Scoopex";"0";"M\MentalHangover_v1.2_Scoopex.lha";"MentalHangover";"MentalHangover";"0";"whdload";"524288";"919000";"MentalHangover";"OCS/ECS";"";"";"";"";"";"mental hangover scoopex";"Exact";"100";"mental-hangover-scoopex";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\m\mental-hangover-scoopex\screen.gif";"mental-hangover-scoopex"
"MerryMelodies\MerryMelodies.Slave";"NoError, EmulTrap, ClearMem";"Merry Melodies ? 1991 Relay.";"MerryMelodies Tunes";"1991 Relay";"0";"M\MerryMelodies_v1.0_Relay.lha";"MerryMelodies";"MerryMelodies";"0";"whdload";"524288";"1024547";"MerryMelodies";"OCS/ECS";"";"";"";"";"";"merry melodies tunes relay";"Best";"4.031145";"merry-melodies-relay";"C:\Work\First Realize\amiga-demo-database\jasdd\m\merry-melodies-relay\screen_001.PNG";"merry-melodies-relay"
"Mesmerized\Mesmerized.Slave";"Disk, NoError, EmulTrap";"Mesmerized, ?1990 Pure Metal Coders";"-< M E S M E R I Z E D >-";"1991 Pure Metal Coders";"262144";"M\Mesmerized_v1.1_PureMetalCoders.lha";"Mesmerized";"Mesmerized";"0";"whdload";"524288";"333780";"Mesmerized";"OCS/ECS";"";"";"";"";"";"mesmerized 1 pure metal coders";"Best";"6.256938";"mesmerized-pure-metal-coders";"C:\Work\First Realize\amiga-demo-database\jasdd\m\mesmerized-pure-metal-coders\screen_001.PNG";"mesmerized-pure-metal-coders"
"Metal&Lace\Metal&Lace.Slave";"Disk, NoError, EmulTrap";"Metal & Lace ? 1993 Apocalypse Bay - 1 disk";"Metal & Lace ";"1993/94 Apocalypse Bay ";"0";"M\Metal&Lace_v1.2_ApocalypseBay.lha";"Metal&Lace";"Metal&Lace";"0";"whdload";"524288";"916860";"Metal&Lace";"OCS/ECS";"";"";"";"";"";"metal lace 94 apocalypse bay";"Best";"4.970752";"metal-lace-apocalypse-bay-inc";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\m\metal-lace-apocalypse-bay-inc\screen.jpg";"metal-lace-apocalypse-bay-inc"
"MetalMelissaThePisser\MetalMelissaThePisser.Slave";"NoError, EmulTrap";"Metal Melissa the Pisser ? 1991 Animators.";"Metal Melissa The Pisser";"1991 Animators";"0";"M\MetalMelissaThePisser_v1.0_Animators.lha";"MetalMelissaThePisser";"MetalMelissaThePisser";"0";"whdload";"524288";"917675";"MetalMelissaThePisser";"OCS/ECS";"";"";"";"";"";"metal melissa the pisser animators";"Exact";"100";"metal-melissa-the-pisser-animators";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\m\metal-melissa-the-pisser-animators\screen.jpg";"metal-melissa-the-pisser-animators"
"Metamorphosis\Metamorphosis.Slave";"NoError, EmulTrap, ClearMem";"Metamorphosis ? 1991 Brainstorm.";"Metamorphosis";"1991 Brainstorm";"0";"M\Metamorphosis_v1.0_Brainstorm.lha";"Metamorphosis";"Metamorphosis";"0";"whdload";"524288";"158031";"Metamorphosis";"OCS/ECS";"";"";"";"";"";"metamorphosis brainstorm";"Exact";"100";"metamorphosis-brainstorm";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\m\metamorphosis-brainstorm\screen.gif";"metamorphosis-brainstorm"
"MiamiViceTheme\MiamiViceTheme.Slave";"NoError, EmulTrap, ClearMem";"Miami Vice Theme ? 1987 Swiss Cracking Association.";"Miami Vice Maxi Soundtrack";"1987 SCA";"0";"M\MiamiViceTheme_v1.02_SCA.lha";"MiamiViceTheme";"MiamiViceTheme";"0";"whdload";"524288";"3123893";"MiamiViceTheme";"OCS/ECS";"";"";"";"";"";"miami vice theme maxi soundtrack sca";"Best";"1.760546";"miami-vice-theme-swiss-cracking-association";"C:\Work\First Realize\amiga-demo-database\jasdd\m\miami-vice-theme-swiss-cracking-association\screen_001.png";"miami-vice-theme-swiss-cracking-association"
"MicroConcept\MicroConcept.slave";"NoError, EmulTrap, ClearMem";"Mi-cro Con-cept ? 1990 Crusaders.";"Mi-cro Con-cept";"1990 Crusaders";"0";"M\MicroConcept_v1.1_Crusaders.lha";"MicroConcept";"MicroConcept";"0";"whdload";"524288";"919658";"MicroConcept";"OCS/ECS";"";"";"";"";"";"mi cro con cept the crusaders";"Exact";"100";"mi-cro-con-cept-the-crusaders";"C:\Work\First Realize\amiga-demo-database\jasdd\m\mi-cro-con-cept-the-crusaders\screen_001.PNG";"mi-cro-con-cept-the-crusaders"
"MinaOmistanAGA\MinaOmistanAGA.Slave";"Disk, NoError, EmulTrap";"Mina Omistan by Movement (c) 199? - 1 disk.";"Mina Omistan";"1993 Movement";"0";"M\MinaOmistan_v1.1_Movement_AGA.lha";"MinaOmistanAGA";"MinaOmistanAGA";"0";"whdload";"1933312";"911617";"MinaOmistan";"AGA";"";"";"";"";"";"mina omistan aga movement";"Best";"5.685735";"mina-omistan-i-own-movement";"C:\Work\First Realize\amiga-demo-database\jasdd\m\mina-omistan-i-own-movement\screen_001.png";"mina-omistan-i-own-movement"
"MindRiot\MindRiot.Slave";"NoError";"Mindriot ? 1993 Andromeda - 1 disk";"Mindriot";"1993 Andromeda";"0";"M\MindRiot_v1.0_Andromeda.lha";"MindRiot";"MindRiot";"0";"whdload";"1048576";"503069";"MindRiot";"OCS/ECS";"";"";"";"";"";"mind riot andromeda";"Exact";"100";"mindriot-andromeda";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\m\mindriot-andromeda\screen.jpg";"mindriot-andromeda"
"MiniMegademoDoom\MiniMegademoDoom.Slave";"NoError, ClearMem";"Mini Megademo ? 1992 Doom.";"Mini Megademo";"1992 Doom";"0";"M\MiniMegademo_v1.0_Doom.lha";"MiniMegademoDoom";"MiniMegademoDoom";"0";"whdload";"524288";"691195";"MiniMegademoDoom";"OCS/ECS";"";"";"";"";"";"mini megademo doom";"Exact";"100";"mini-megademo-doom";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\m\mini-megademo-doom\screen.jpg";"mini-megademo-doom"
"MiniSoundbox1\MiniSoundbox1.Slave";"NoError, EmulTrap, ClearMem";"Mini Soundbox 1 ? 1989 Shadow Light & Level 4.";"Mini Soundbox 1";"1989 Shadow Light&Level 4";"0";"M\MiniSoundbox1_v1.0_ShadowLight&LevelFour.lha";"MiniSoundbox1";"MiniSoundbox1";"0";"whdload";"524288";"529047";"MiniSoundbox1";"OCS/ECS";"";"";"";"";"";"mini soundbox 1 shadow light level 4";"Best";"6.606325";"mini-soundbox-i-shadow-light-level-4";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\m\mini-soundbox-i-shadow-light-level-4\screen.jpg";"mini-soundbox-i-shadow-light-level-4"
"MiniSoundbox2\MiniSoundbox2.Slave";"NoError, EmulTrap, ClearMem";"Mini Soundbox 2 ? 1989 Shadow Light & Level 4.";"Mini Soundbox 2";"1989 Shadow Light&Level 4";"0";"M\MiniSoundbox2_v1.0_ShadowLight&LevelFour.lha";"MiniSoundbox2";"MiniSoundbox2";"0";"whdload";"524288";"528222";"MiniSoundbox2";"OCS/ECS";"";"";"";"";"";"mini soundbox ii shadow light level 4";"Exact";"100";"mini-soundbox-ii-shadow-light-level-4";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\m\mini-soundbox-ii-shadow-light-level-4\screen.jpg";"mini-soundbox-ii-shadow-light-level-4"
"MiniSoundbox3\MiniSoundbox3.Slave";"NoError, EmulTrap, ClearMem";"Mini Soundbox 3 ? 1989 Shadow Light & Level 4.";"Mini Soundbox 3";"1989 Shadow Light&Level 4";"0";"M\MiniSoundbox3_v1.0_ShadowLight&LevelFour.lha";"MiniSoundbox3";"MiniSoundbox3";"0";"whdload";"524288";"537400";"MiniSoundbox3";"OCS/ECS";"";"";"";"";"";"mini soundbox 3 shadow light level 4";"Best";"5.661526";"mini-soundbox-iii-shadow-light-level-4";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\m\mini-soundbox-iii-shadow-light-level-4\screen.gif";"mini-soundbox-iii-shadow-light-level-4"
"MinorDefects\MinorDefects.Slave";"NoError, ClearMem";"Minor Defects ? 1992 Grace.";"Minor Defects";"1992 Grace";"0";"M\MinorDefects_v1.0_Grace.lha";"MinorDefects";"MinorDefects";"0";"whdload";"524288";"1821986";"MinorDefects";"OCS/ECS";"";"";"";"";"";"minor defects grace";"Exact";"100";"minor-defects-grace";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\m\minor-defects-grace\screen.jpg";"minor-defects-grace"
"MiracleSounds1\MiracleSounds1.Slave";"NoError";"Miracle Sounds 1 ? 1990.";"Miracle Sounds 1";"1990 Miracle";"524288";"M\MiracleSounds1_v1.0_Miracle.lha";"MiracleSounds1";"MiracleSounds1";"0";"whdload";"528384";"913288";"MiracleSounds1";"OCS/ECS";"";"";"";"";"";"miracle sounds miracle";"Exact";"100";"miracle-sounds-miracle";"C:\Work\First Realize\amiga-demo-database\jasdd\m\miracle-sounds-miracle\screen_001.png";"miracle-sounds-miracle"
"Mirror\Mirror.Slave";"NoError";"Mirror ? 1992 Andromeda - 2 disks";"Mirror";"1992 Andromeda";"0";"M\Mirror_v1.0_Andromeda.lha";"Mirror";"Mirror";"0";"whdload";"1048576";"1533713";"Mirror";"OCS/ECS";"";"";"";"";"";"mirror andromeda";"Exact";"100";"mirror-andromeda";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\m\mirror-andromeda\screen.jpg";"mirror-andromeda"
"MiseryDentro2\MiseryDentro2.Slave";"NoError, EmulTrap, ClearMem";"Misery Dentro 2 ? 1993 TRSI";"Misery Dentro 2";"1993 TRSI";"905216";"M\MiseryDentro2_v1.0_Tristar&RedSectorInc.lha";"MiseryDentro2";"MiseryDentro2";"0";"whdload";"1048576";"909442";"MiseryDentro2";"OCS/ECS";"";"";"";"";"";"misery dentro 2 trsi";"Best";"3.609203";"misery-dentro-preview-trsi";"C:\Work\First Realize\amiga-demo-database\jasdd\m\misery-dentro-preview-trsi\screen_001.png";"misery-dentro-preview-trsi"
"Mixolydian\Mixolydian.Slave";"NoError, EmulTrap, ClearMem";"Mixolydian ? 1991 End of Century 1999.";"Mixolydian";"1991 End of Century 1999";"0";"M\Mixolydian_v1.0_EndOfCentury1999.lha";"Mixolydian";"Mixolydian";"0";"whdload";"524288";"905767";"Mixolydian";"OCS/ECS";"";"";"";"";"";"mixolydian end of century";"Best";"5.65485";"mixolydian-musicdisk-1-end-of-century-1999";"C:\Work\First Realize\amiga-demo-database\jasdd\m\mixolydian-musicdisk-1-end-of-century-1999\screen_001.PNG";"mixolydian-musicdisk-1-end-of-century-1999"
"MobileDestinationUnknown\MobileDestinationUnknown.slave";"NoError, EmulTrap";"Mobile - Destination Unknown ? 1993 Spaceballs.";"Mobile - Destination Unknown";"1993 Spaceballs";"524288";"M\MobileDestinationUnknown_v1.1_Spaceballs.lha";"MobileDestinationUnknown";"MobileDestinationUnknown";"0";"whdload";"524288";"914043";"MobileDestinationUnknown";"OCS/ECS";"";"";"";"";"";"mobile destination unknown spaceballs";"Exact";"100";"mobile-destination-unknown-spaceballs";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\m\mobile-destination-unknown-spaceballs\screen.jpg";"mobile-destination-unknown-spaceballs"
"MoinJungs\MoinJungs.Slave";"NoError, EmulTrap, ClearMem";"Moin Jungs ? 1988 Doctor Mabuse Orgasm Crackings.";"Moin Jungs";"1988 Doctor Mabuse Orgasm Crackings";"0";"M\MoinJungs_v1.0_DoctorMabuseOrgasmCrackings.lha";"MoinJungs";"MoinJungs";"0";"whdload";"524288";"121573";"MoinJungs";"OCS/ECS";"";"";"";"";"";"moin jungs doctor mabuse orgasm crackings";"Exact";"100";"moin-jungs-doctor-mabuse-orgasm-crackings";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\m\moin-jungs-doctor-mabuse-orgasm-crackings\screen.gif";"moin-jungs-doctor-mabuse-orgasm-crackings"
"Monoxide\Monoxide.Slave";"NoError, EmulTrap, ClearMem";"Monoxide ? 1992 Vanish.";"Monoxide";"1992 Vanish";"524288";"M\Monoxide_v1.0_Vanish.lha";"Monoxide";"Monoxide";"0";"whdload";"524288";"919642";"Monoxide";"OCS/ECS";"";"";"";"";"";"monoxide vanish";"Exact";"100";"monoxide-vanish";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\m\monoxide-vanish\screen.gif";"monoxide-vanish"
"MorbidVisions2\MorbidVisions2.Slave";"NoError, EmulTrap, ClearMem";"Morbid Visions 2 1993 Carillon & Cyberiad.";"Morbid Visions 2";"1993 Carillon & Cyberiad";"0";"M\MorbidVisions2_v1.0_Carillon&Cyberiad.lha";"MorbidVisions2";"MorbidVisions2";"0";"whdload";"524288";"603319";"MorbidVisions2";"OCS/ECS";"";"";"";"";"";"morbid visions 2 carillon cyberiad";"Best";"5.860151";"morbid-visions-ii-carillon-cyberiad";"C:\Work\First Realize\amiga-demo-database\jasdd\m\morbid-visions-ii-carillon-cyberiad\screen_001.png";"morbid-visions-ii-carillon-cyberiad"
"MorbidVisions3\MorbidVisions3.Slave";"NoError, EmulTrap, ClearMem";"Morbid Visions 3 1994 Carillon, Cyberiad & Complex.";"Morbid Visions 3";"1994 Carillon, Cyberiad & Complex";"720896";"M\MorbidVisions3_v1.0_Carillon&Cyberiad&Complex.lha";"MorbidVisions3";"MorbidVisions3";"0";"whdload";"524288";"450351";"MorbidVisions3";"OCS/ECS";"";"";"";"";"";"morbid visions 3 carillon cyberiad complex";"Exact";"100";"morbid-visions-3-carillon-cyberiad-complex";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\m\morbid-visions-3-carillon-cyberiad-complex\screen.jpg";"morbid-visions-3-carillon-cyberiad-complex"
"MorbidVisions\MorbidVisions.Slave";"NoError, EmulTrap, ClearMem";"Morbid Visions 1992 Cyberiad.";"Morbid Visions";"1992 Cyberiad";"0";"M\MorbidVisions_v1.0_Cyberiad.lha";"MorbidVisions";"MorbidVisions";"0";"whdload";"524288";"1322930";"MorbidVisions";"OCS/ECS";"";"";"";"";"";"morbid visions cyberiad";"Exact";"100";"morbid-visions-cyberiad";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\m\morbid-visions-cyberiad\screen.png";"morbid-visions-cyberiad"
"MoreThanMusic\MoreThanMusic.Slave";"NoError, EmulTrap, ClearMem";"More Than Music ? 1991 Alcatraz";"More Than Music";"1991 Alcatraz";"4096";"M\MoreThanMusic_v1.0_Alcatraz.lha";"MoreThanMusic";"MoreThanMusic";"0";"whdload";"524288";"923208";"MoreThanMusic";"OCS/ECS";"";"";"";"";"";"more than music alcatraz";"Exact";"100";"more-than-music-alcatraz";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\m\more-than-music-alcatraz\screen.png";"more-than-music-alcatraz"
"MotionAGA\MotionAGA.slave";"Disk, NoError, Req68020, ReqAGA";"Motion ? 1994 Bomb.";"";"";"1392640";"M\Motion_v1.1_Bomb_AGA.lha";"MotionAGA";"MotionAGA";"0";"whdload";"2080768";"1814627";"Motion";"AGA";"";"";"";"";"";"motion origin 2 bomb";"Exact";"100";"motion-origin-2-bomb";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\m\motion-origin-2-bomb\screen.jpg";"motion-origin-2-bomb"
"MrMonkeyAGA\MrMonkeyAGA.Slave";"NoError, EmulTrap, ReqAGA, ClearMem";"Mr. Monkey ? 1994 Rebels.";"Mr. Monkey";"1994 Rebels";"0";"M\MrMonkey_v1.0_Rebels_AGA.lha";"MrMonkeyAGA";"MrMonkeyAGA";"0";"whdload";"2097152";"458441";"MrMonkey";"AGA";"";"";"";"";"";"mr monkey aga rebels";"Best";"3.292821";"mr-monkey-rebels";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\m\mr-monkey-rebels\screen.jpg";"mr-monkey-rebels"
"Multica\Multica.slave";"Disk, NoError";"Multica ? 1992 Andromeda.";"Multica";"1992 Andromeda";"0";"M\Multica_v1.0_Andromeda.lha";"Multica";"Multica";"0";"whdload";"520192";"909844";"Multica";"OCS/ECS";"";"";"";"";"";"multica andromeda";"Exact";"100";"multica-andromeda";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\m\multica-andromeda\screen.jpg";"multica-andromeda"
"Multidemo\Multidemo.Slave";"NoError, EmulTrap, ClearMem";"Multidemo ? 1990 Amaze.";"Multidemo";"1990 Amaze";"0";"M\Multidemo_v1.0_Amaze.lha";"Multidemo";"Multidemo";"0";"whdload";"524288";"128923";"Multidemo";"OCS/ECS";"";"";"";"";"";"multidemo amaze";"Exact";"100";"multi-demo-amaze";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\m\multi-demo-amaze\screen.gif";"multi-demo-amaze"
"MultiMegamix2\MultiMegamix2.slave";"Disk, NoError, ClearMem";"Multi Megamix II ? 1992 Kefrens (1 disk)";"Multi Megamix II";"1992 Kefrens";"4096";"M\MultiMegamix2_v1.1_Kefrens.lha";"MultiMegamix2";"MultiMegamix2";"0";"whdload";"524288";"912253";"MultiMegamix2";"OCS/ECS";"";"";"";"";"";"multi megamix 2 kefrens";"Exact";"100";"multi-megamix-2-kefrens";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\m\multi-megamix-2-kefrens\screen.jpg";"multi-megamix-2-kefrens"
"MultiMegamix3\MultiMegamix3.Slave";"NoError, ClearMem";"MultiMegamix III ? 1992 Kefrens";"Multi Megamix III";"1992 Kefrens";"4096";"M\MultiMegamix3_v1.0_Kefrens.lha";"MultiMegamix3";"MultiMegamix3";"0";"whdload";"524288";"923305";"MultiMegamix3";"OCS/ECS";"";"";"";"";"";"multi megamix 3 kefrens";"Exact";"100";"multi-megamix-3-kefrens";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\m\multi-megamix-3-kefrens\screen.jpg";"multi-megamix-3-kefrens"
"MultiMegamix\MultiMegamix.slave";"Disk, NoError";"Multi Megamix ? 1991 Kefrens (1 disk)";"Multi Megamix";"1991 Kefrens";"4096";"M\MultiMegamix_v1.0_Kefrens.lha";"MultiMegamix";"MultiMegamix";"0";"whdload";"524288";"911008";"MultiMegamix";"OCS/ECS";"";"";"";"";"";"multi megamix kefrens";"Exact";"100";"multi-megamix-kefrens";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\m\multi-megamix-kefrens\screen.jpg";"multi-megamix-kefrens"
"Musabox2\Musabox2.Slave";"NoError, EmulTrap, ClearMem";"Musabox 2 ? 1982 Falcons.";"Musabox 2";"1992 Falcons";"0";"M\Musabox2_v1.0_Falcons.lha";"Musabox2";"Musabox2";"0";"whdload";"524288";"944987";"Musabox2";"OCS/ECS";"";"";"";"";"";"musabox 2 falcons";"Exact";"100";"musabox-2-falcons";"C:\Work\First Realize\amiga-demo-database\jasdd\m\musabox-2-falcons\screen_001.png";"musabox-2-falcons"
"Musabox\Musabox.Slave";"NoError, EmulTrap, ClearMem";"Musabox ? 1991 Falcons.";"Musabox";"1991 Falcons";"0";"M\Musabox_v1.0_Falcons.lha";"Musabox";"Musabox";"0";"whdload";"524288";"784242";"Musabox";"OCS/ECS";"";"";"";"";"";"musabox falcons";"Best";"4.593753";"musabox-2-falcons";"C:\Work\First Realize\amiga-demo-database\jasdd\m\musabox-2-falcons\screen_001.png";"musabox-2-falcons"
"Museum\Museum.Slave";"NoError, EmulTrap, ClearMem";"Museum ? 1992 Alcatraz.";"Museum";"1992 Alcatraz";"0";"M\Museum_v1.1_Alcatraz.lha";"Museum";"Museum";"0";"whdload";"524288";"921261";"Museum";"OCS/ECS";"";"";"";"";"";"museum alcatraz";"Exact";"100";"museum-alcatraz";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\m\museum-alcatraz\screen.png";"museum-alcatraz"
"MusicalRabbit\MusicalRabbit.Slave";"NoError, EmulTrap, ClearMem";"Musical Rabbit ? 1993 Carrillon & Cyberiad.";"Muscial Rabbit";"1993 Carrillon & Cyberiad";"524288";"M\MusicalRabbit_v1.0_Carillon&Cyberiad.lha";"MusicalRabbit";"MusicalRabbit";"0";"whdload";"524288";"466340";"MusicalRabbit";"OCS/ECS";"";"";"";"";"";"musical rabbit muscial carrillon cyberiad";"Best";"2.360824";"musical-rabbit-carillon-cyberiad";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\m\musical-rabbit-carillon-cyberiad\screen.png";"musical-rabbit-carillon-cyberiad"
