"Priority";"Name";"File";"Keywords"
"2";"FiveASideSoccer";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\F\FiveASideSoccer\igame.iff";"five aside soccer"
"2";"Flipit&Magnose";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\F\Flipit&Magnose\igame.iff";"flipit magnose"
"2";"Floor13";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\F\Floor13\igame.iff";"floor 13"
"2";"FootballGloryAGA";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\F\FootballGloryAGA\igame.iff";"football glory aga"
"2";"ForgottenWorlds";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\F\ForgottenWorlds\igame.iff";"forgotten worlds"
"2";"FrightNight";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\F\FrightNight\igame.iff";"fright night"
"2";"FrostByte";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\F\FrostByte\igame.iff";"frost byte"
"2";"FutureClassicsCollection";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\F\FutureClassicsCollection\igame.iff";"future classics collection"
"2";"FutureShock";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\F\FutureShock\igame.iff";"future shock"
"2";"FutureTank";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\F\FutureTank\igame.iff";"future tank"
"2";"FuzzBall";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\F\FuzzBall\igame.iff";"fuzz ball"
"2";"GalacticWarriorRats";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\G\GalacticWarriorRats\igame.iff";"galactic warrior rats"
"2";"Galaxy89";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\G\Galaxy89\igame.iff";"galaxy 89"
"2";"GhostsNGoblins";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\G\GhostsNGoblins\iGame.iff";"ghosts ngoblins"
"2";"Giganoid";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\G\Giganoid\igame.iff";"giganoid"
"2";"Gladiators";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\G\Gladiators\igame.iff";"gladiators"
"2";"GlobalGladiators";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\G\GlobalGladiators\igame.iff";"global gladiators"
"2";"Globulus";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\G\Globulus\igame.iff";"globulus"
"2";"GloomAGA";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\G\GloomAGA\igame.iff";"gloom aga"
"2";"GOAL";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\G\GOAL\igame.iff";"goal"
"2";"Goblins3";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\G\Goblins3\Igame.iff";"goblins 3"
"2";"GrandPrixMaster";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\G\GrandPrixMaster\igame.iff";"grand prix master"
"2";"GravityForce";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\G\GravityForce\igame.iff";"gravity force"
"2";"GreatCourts2";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\G\GreatCourts2\igame.iff";"great courts 2"
"2";"Gremlins2";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\G\Gremlins2\igame.iff";"gremlins 2"
"2";"HagarTheHorrible";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\H\HagarTheHorrible\igame.iff";"hagar the horrible"
"2";"HardNHeavy";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\H\HardNHeavy\igame.iff";"hard nheavy"
"2";"Harlequin1MB";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\H\Harlequin1MB\igame.iff";"harlequin 1 mb"
"2";"HighSeasTraderAGA";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\H\HighSeasTraderAGA\igame.iff";"high seas trader aga"
"2";"Hillsfar";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\H\Hillsfar\igame.iff";"hillsfar"
"2";"HoleInOne&DataDisks";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\H\HoleInOne&DataDisks\igame.iff";"hole in one data disks"
"2";"HoleInOne";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\H\HoleInOne\igame.iff";"hole in one"
"2";"HotRod";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\H\HotRod\igame.iff";"hot rod"
"2";"HugoInAMine";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\H\HugoInAMine\igame.iff";"hugo in amine"
"2";"HumanRaceTheJurassicLevels";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\H\HumanRaceTheJurassicLevels\igame.iff";"human race the jurassic levels"
"2";"Humans2";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\H\Humans2\igame.iff";"humans 2"
"2";"Impact";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\I\Impact\igame.iff";"impact"
"2";"Imperium";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\I\Imperium\igame.iff";"imperium"
"2";"Impossamole";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\I\Impossamole\igame.iff";"impossamole"
"2";"IndianaJonesLastCrusAdv";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\I\IndianaJonesLastCrusAdv\igame.iff";"indiana jones last crus adv"
"2";"IndigoFiles";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\I\IndigoFiles\igame.iff";"indigo files"
"2";"IndigoImage";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\I\IndigoImage\igame.iff";"indigo image"
"2";"IndyHeat";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\I\IndyHeat\igame.iff";"indy heat"
"2";"InsectsInSpace";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\I\InsectsInSpace\igame.iff";"insects in space"
"2";"InternationalKarate+";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\I\InternationalKarate+\igame.iff";"international karate"
"2";"InternationalTennis";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\I\InternationalTennis\igame.iff";"international tennis"
"2";"IntoTheEaglesNest";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\I\IntoTheEaglesNest\igame.iff";"into the eagles nest"
"2";"Invasion";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\I\Invasion\igame.iff";"invasion"
"2";"IslandOfLostHope";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\I\IslandOfLostHope\igame.iff";"island of lost hope"
"2";"ISS";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\I\ISS\igame.iff";"iss"
"2";"Joe&MacCavemanNinja";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\J\Joe&MacCavemanNinja\igame.iff";"joe mac caveman ninja"
"2";"Jump N Roll";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\J\Jump N Roll\igame.iff";"jump n roll"
"2";"JumpNRoll";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\J\JumpNRoll\igame.iff";"jump nroll"
"2";"JupitersMasterdrive";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\J\JupitersMasterdrive\igame.iff";"jupiters masterdrive"
"2";"JurassicPark";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\J\JurassicPark\igame.iff";"jurassic park"
"2";"JurassicParkAGA";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\J\JurassicParkAGA\igame.iff";"jurassic park aga"
"2";"KGB";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\K\KGB\igame.iff";"kgb"
"2";"KickOff";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\K\KickOff\igame.iff";"kick off"
"2";"KickOff2";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\K\KickOff2\igame.iff";"kick off 2"
"2";"KickOff2FinalWhistle";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\K\KickOff2FinalWhistle\igame.iff";"kick off 2 final whistle"
"2";"KickOff2ReturnToEurope";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\K\KickOff2ReturnToEurope\igame.iff";"kick off 2 return to europe"
"2";"KickOff3";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\K\KickOff3\igame.iff";"kick off 3"
"2";"KickOff96";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\K\KickOff96\igame.iff";"kick off 96"
"2";"KidGlovesII";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\K\KidGlovesII\igame.iff";"kid gloves ii"
"2";"KillingGameshow";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\K\KillingGameshow\igame.iff";"killing gameshow"
"2";"KingOfChicago";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\K\KingOfChicago\igame.iff";"king of chicago"
"2";"Kingpin";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\K\Kingpin\igame.iff";"kingpin"
"2";"Kingpin1Mb";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\K\Kingpin1Mb\igame.iff";"kingpin 1 mb"
"2";"KingPinDemo";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\K\KingPinDemo\igame.iff";"king pin demo"
"2";"KingsQuest6";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\K\KingsQuest6\igame.iff";"kings quest 6"
"2";"KnightsOfTheSky";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\K\KnightsOfTheSky\igame.iff";"knights of the sky"
"2";"KwikSnax";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\K\KwikSnax\igame.iff";"kwik snax"
"2";"LabyrinthDk";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\LabyrinthDk\igame.iff";"labyrinth dk"
"2";"LamborghiniAmericanChllng";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\LamborghiniAmericanChllng\igame.iff";"lamborghini american chllng"
"2";"LastNinja2";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\LastNinja2\igame.iff";"last ninja 2"
"2";"LastNinja3";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\LastNinja3\igame.iff";"last ninja 3"
"2";"Leatherneck";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\Leatherneck\igame.iff";"leatherneck"
"2";"Lemmings1Disk";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\Lemmings1Disk\igame.iff";"lemmings 1disk"
"2";"Lemmings21MB";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\Lemmings21MB\igame.iff";"lemmings 21 mb"
"2";"Lemmings2512KB";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\Lemmings2512KB\igame.iff";"lemmings 2512 kb"
"2";"LemmingsAltFiles";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\LemmingsAltFiles\igame.iff";"lemmings alt files"
"2";"LemmingsAltImage";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\LemmingsAltImage\igame.iff";"lemmings alt image"
"2";"LemmingsFiles";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\LemmingsFiles\igame.iff";"lemmings files"
"2";"LemmingsHoliday1993";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\LemmingsHoliday1993\igame.iff";"lemmings holiday 1993"
"2";"LemmingsHoliday1994";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\LemmingsHoliday1994\igame.iff";"lemmings holiday 1994"
"2";"LemmingsImage";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\LemmingsImage\igame.iff";"lemmings image"
"2";"LemmingsNewYear";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\LemmingsNewYear\igame.iff";"lemmings new year"
"2";"LeonardoDOS";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\LeonardoDOS\igame.iff";"leonardo dos"
"2";"LeonardoHighDensity";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\LeonardoHighDensity\igame.iff";"leonardo high density"
"2";"LethalZone";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\LethalZone\igame.iff";"lethal zone"
"2";"LionKingAGA";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\LionKingAGA\igame.iff";"lion king aga"
"2";"LiquidKidsFiles";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\LiquidKidsFiles\igame.iff";"liquid kids files"
"2";"LiquidKidsImage";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\LiquidKidsImage\igame.iff";"liquid kids image"
"2";"LittlePuffInDragonland";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\LittlePuffInDragonland\igame.iff";"little puff in dragonland"
"2";"Locomotion";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\Locomotion\igame.iff";"locomotion"
"2";"Lollypop";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\Lollypop\igame.iff";"lollypop"
"2";"LordsOfDoom";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\LordsOfDoom\igame.iff";"lords of doom"
"2";"LostInMine";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\LostInMine\igame.iff";"lost in mine"
"2";"Luxor";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\L\Luxor\igame.iff";"luxor"
"2";"MagicJohnsonsBasketball";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\M\MagicJohnsonsBasketball\igame.iff";"magic johnsons basketball"
"2";"MasterBLASTER";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\M\MasterBLASTER\igame.iff";"master blaster"
"2";"MaupitiIsland";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\M\MaupitiIsland\igame.iff";"maupiti island"
"2";"MaxRally";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\M\MaxRally\igame.iff";"max rally"
"2";"McDonaldLand";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\M\McDonaldLand\igame.iff";"mc donald land"
"2";"MegaBall";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\M\MegaBall\igame.iff";"mega ball"
"2";"MegaLoMania";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\M\MegaLoMania\igame.iff";"mega lo mania"
"2";"MegaTyphoon";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\M\MegaTyphoon\igame.iff";"mega typhoon"
"2";"MentalImage1";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\M\MentalImage1\igame.iff";"mental image 1"
"2";"MentalImage2";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\M\MentalImage2\igame.iff";"mental image 2"
"2";"MicroMachines";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\M\MicroMachines\igame.iff";"micro machines"
"2";"MidnightResistance";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\M\MidnightResistance\igame.iff";"midnight resistance"
"2";"MiniGolf";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\M\MiniGolf\igame.iff";"mini golf"
"2";"MonstersOfTerror";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\M\MonstersOfTerror\igame.iff";"monsters of terror"
"2";"MontyPython";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\M\MontyPython\igame.iff";"monty python"
"2";"Moochies";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\M\Moochies\igame.iff";"moochies"
"2";"MortonStrikesBack";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\M\MortonStrikesBack\igame.iff";"morton strikes back"
"2";"Motorhead";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\M\Motorhead\igame.iff";"motorhead"
"2";"MPythonsFlyingCircus";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\M\MPythonsFlyingCircus\igame.iff";"mpythons flying circus"
"2";"MrMenOlympics";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\M\MrMenOlympics\igame.iff";"mr men olympics"
"2";"MrNutz";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\M\MrNutz\igame.iff";"mr nutz"
"2";"Neuronics";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\N\Neuronics\igame.iff";"neuronics"
"2";"NeverendingStory2";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\N\NeverendingStory2\igame.iff";"neverending story 2"
"2";"NewYearLemmings199192";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\N\NewYearLemmings199192\igame.iff";"new year lemmings 199192"
"2";"NewYorkWarriors";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\N\NewYorkWarriors\igame.iff";"new york warriors"
"2";"Nicky2";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\N\Nicky2\igame.iff";"nicky 2"
"2";"Nitro";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\N\Nitro\igame.iff";"nitro"
"2";"North&South";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\N\North&South\igame.iff";"north south"
"2";"NorthAndSouth";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\N\NorthAndSouth\igame.iff";"north and south"
"2";"NorthAndSouthFiles";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\N\NorthAndSouthFiles\igame.iff";"north and south files"
"2";"NorthAndSouthFilesNTSC";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\N\NorthAndSouthFilesNTSC\igame.iff";"north and south files ntsc"
"2";"NorthAndSouthImage";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\N\NorthAndSouthImage\igame.iff";"north and south image"
"2";"NorthAndSouthImageNTSC";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\N\NorthAndSouthImageNTSC\igame.iff";"north and south image ntsc"
"2";"NuxeliaDemo";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\N\NuxeliaDemo\igame.iff";"nuxelia demo"
"2";"Oblivion";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\O\Oblivion\igame.iff";"oblivion"
"2";"Obsession";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\O\Obsession\igame.iff";"obsession"
